epsiode,reward
121,-20.895588180002314
122,-11.260706866742371
123,-16.46019031130544
124,-11.151924322317681
125,-8.176335933181786
126,-6.486352358240136
127,-11.316651168474701
128,-6.097633345612253
129,-20.51944715931307
130,-11.55280282538065
131,-11.37885722983727
132,9.920313403012006
133,-22.42249613503599
134,-11.145984421383863
135,-13.516958299065369
136,-15.757176403373215
137,-16.328223564710882
138,-3.0512357926396407
139,-16.18012186140306
140,-11.108749523149726
141,8.818954315987192
142,-11.359943006455671
143,-19.788434366623044
144,-6.848716033918241
145,-13.72029852442168
146,-11.756420410500349
147,-5.405377154049203
148,-7.157835431214996
149,8.62855135285505
150,-12.325827453095197
151,8.212440890433538
152,-12.538327596065303
153,-13.830736198536423
154,-11.089694198991623
155,-27.58183371597502
156,-11.924378187990087
157,-25.55571891832165
158,-6.102282705582685
159,-24.288164630437
160,-25.42957166055484
161,9.363710215587584
162,-10.824404343256539
163,9.317237590492837
164,-11.273025736037628
165,-14.185091197646342
166,-10.216302102615197
167,9.363691854729682
168,-11.449224262333102
169,-18.422680262723944
170,-10.287723674001535
171,9.64609331167955
172,-11.539859951179327
173,-3.869496313500507
174,-14.79731122890987
175,-13.988243064429566
176,7.429226073049206
177,-11.228708854295665
178,-11.145020667733224
179,-33.64261191257094
180,-11.68871610738443
181,-6.782914745171151
182,-13.277736244114147
183,-18.82870955299433
184,-11.287394400545079
185,6.866369651977893
186,-11.636578614139912
187,-20.952867669143906
188,-21.19674331095327
189,-7.498227485163378
190,9.981850221498798
191,-26.718697408267726
192,9.291223188666057
193,-13.471760417269026
194,-5.130130394368733
195,-21.939841234840074
196,-11.296321137822387
197,-8.309385411518242
198,-15.330773603012867
199,-28.240031520794606
200,-11.431068907813817
201,-14.29213225558708
202,-11.823440025323128
203,-14.498741027058017
204,-3.262679790924113
205,-13.068638987286981
206,6.8924391046305225
207,-13.902582159384542
208,-19.27014806789355
209,-16.49948740613559
210,-15.041780948516415
211,-12.93624770253079
212,-12.134515488767281
213,8.067140324691996
214,-11.202407603573427
215,-12.749328499550055
216,-11.23386115301444
217,9.525866448140366
218,-6.045536761313059
219,-13.643727697589112
220,-11.419728004625757
221,-13.647988250169165
222,-8.288070551684736
223,-12.326643692994335
224,-11.583681588105568
225,-14.10349720456962
226,-12.745514844736373
227,-14.99605045752151
228,-0.7445503364220543
229,-28.60031268895662
230,-11.079703339343986
231,9.567566555639603
232,-12.027485746193705
233,-12.070238465042623
234,-7.870824898498194
235,-12.151856027277997
236,-11.867762372616014
237,-8.63750746924177
238,-4.3949603870113885
239,-26.944176766838044
240,-11.264890749594432
241,-6.047487441909185
242,-12.0673057452838
243,-15.65253405044158
244,-13.821474556319986
245,-22.151594279115614
246,4.996153526750775
247,-12.444524641435903
248,-11.420598608292913
249,-6.694481084754772
250,-11.570290170433992
251,-24.82332383077048
252,-11.163177272690382
253,-12.468170734828368
254,-11.507325363097856
255,-11.629339978014304
256,-0.1395751427683185
257,-14.437890839589636
258,-11.131429916404052
259,-25.717391663194544
260,-11.817301968462493
261,-24.58831349079758
262,-6.530165481976263
263,-7.849337719999808
264,-11.541207592223243
265,-27.613618401031605
266,-11.235365066447763
267,-12.422704146136528
268,-2.8946879432000507
269,-13.8782532402055
270,-11.076528387241648
271,-21.003776519772284
272,-11.42303475249059
273,-13.861487794206193
274,-11.105927558451295
275,7.297403492713981
276,-11.894998364630565
277,-17.999857100082732
278,-11.413048072974256
279,-26.69198370329863
280,-12.164692724332786
281,-12.415156051450005
282,-0.2662109339638774
283,-29.91532318156497
284,-11.327363764560571
285,9.12599385653909
286,-14.263083645210074
287,-15.493007885762134
288,9.735891545774289
289,-16.496686760172864
290,-10.95200433126943
291,-12.094550560467495
292,-3.9595311402354905
293,1.9171017575133629
294,-11.394599153472218
295,-11.656814469977723
296,-12.621596584209797
297,-0.9248992007348799
298,-15.259630949188622
299,-13.619902727875616
300,-0.07337020937121966
301,-11.867283120560693
302,-0.284483104368922
303,9.030592419229404
304,9.900559130045847
305,-12.692039834717324
306,-15.264163488205416
307,-18.586635795472308
308,9.926143354432591
309,-5.663411056229462
310,-11.511007904716188
311,-12.391777852472902
312,-11.793231538581406
313,-19.44059137333489
314,-12.69937909642255
315,-24.268928820025863
316,-10.738451037137903
317,8.984849878620464
318,-7.863379243772983
319,-12.2069912279416
320,-9.117777851331052
321,-12.034626111577545
322,-11.72661615064634
323,-24.869968527298088
324,-10.7349875832257
325,-15.673682555066804
326,-11.867665608015349
327,-24.483507062851444
328,-11.201469714708528
329,-0.8580709985632143
330,-11.421210776661257
331,-16.21285601086047
332,-6.708658129989042
333,-12.88370253319553
334,7.93237216828579
335,-12.620976049928789
336,-15.203973686640133
337,9.610398996512828
338,-7.314124699479528
339,8.474331774291908
340,-8.81091765752789
341,9.536289206885849
342,-9.938799245645528
343,9.445006598412188
344,-10.9563964504872
345,-13.251564492638794
346,-12.44523992603424
347,-17.869016323627008
348,-14.821466355584406
349,-12.043537241560713
350,-11.62839875770492
351,-31.776949888408723
352,-12.581210390563813
353,-16.13009747101353
354,-11.31875634719565
355,-17.98215778581661
356,-15.754845653546287
357,-14.50225642540606
358,-11.45445795778354
359,8.71154511519136
360,-11.167275165605549
361,7.611014423581258
362,9.852409891429044
363,-8.342137587427247
364,-11.642347319407055
365,9.445915718010504
366,-11.371483640212604
367,-23.108288893492386
368,-11.456353440258424
369,-13.759855229580632
370,-13.467733404486584
371,-0.32025248601732087
372,-13.147880264911198
373,-16.73661960933306
374,-11.095564439001388
375,-39.76280063175343
376,7.57287047022187
377,-11.927818283016348
378,-1.600515515235044
379,-12.188143648214606
380,6.675345925875906
381,-12.262345566294142
382,9.955403629081356
383,-18.903340435812424
384,-11.346111355543336
385,-6.919333195366885
386,-5.991546980029332
387,-0.3896563430309317
388,9.85113913539857
389,-16.982378777746863
390,-11.394003993023693
391,-18.15455206660118
392,-12.280014666600886
393,-25.882783883154094
394,-11.375996573679483
395,-28.534634247882252
396,-11.070959018641137
397,-12.869234425885667
398,-11.17954538505192
399,-11.85620425886687
400,-11.18783191862581
401,-4.584894210955111
402,-12.124462345667977
403,8.746121506580185
404,9.986491898301967
405,-16.79629536750134
406,-22.918300853048148
407,-13.7742470551977
408,-13.993875294100151
409,9.454533915381083
410,6.124868680173836
411,-10.337555244904998
412,-16.821494700597444
