epsiode,reward,win_rate
110,-11.785190349014119,0.2631578947368421
111,9.584160596298885,0.2631578947368421
112,0.0,0.21052631578947367
113,9.172263867121236,0.2631578947368421
114,0.0,0.2631578947368421
115,-19.54881802492864,0.2631578947368421
116,8.008786691146023,0.3157894736842105
117,9.456725029091672,0.3684210526315789
118,-2.283901394073162,0.3157894736842105
119,9.236131831532688,0.3684210526315789
120,9.403506867690412,0.42105263157894735
121,-21.71131399215743,0.42105263157894735
122,-11.673255686912432,0.3684210526315789
123,-16.98055530351779,0.3684210526315789
124,-10.657924147366336,0.3684210526315789
125,-19.86524340451861,0.3157894736842105
126,0.0,0.3157894736842105
127,-14.552870745496879,0.3157894736842105
128,-10.964931325991245,0.3157894736842105
129,-28.86976970100673,0.3157894736842105
130,9.822137724915704,0.3157894736842105
131,8.912793265463565,0.3684210526315789
132,9.280250998688153,0.3684210526315789
133,-22.04723244410167,0.3684210526315789
134,-12.123306991931559,0.3684210526315789
135,8.967622656372562,0.3684210526315789
136,-8.897955972074874,0.3157894736842105
137,0.947259764335822,0.3684210526315789
138,9.118295454079567,0.3684210526315789
139,-17.135887790141652,0.3157894736842105
140,-10.737646784322926,0.3157894736842105
141,-15.812065217677466,0.3157894736842105
142,9.038649251243744,0.3684210526315789
143,-11.598595854594988,0.3684210526315789
144,-12.401093414213586,0.3684210526315789
145,9.21230016481435,0.42105263157894735
146,-16.282228305524253,0.42105263157894735
147,-12.760175681179595,0.42105263157894735
148,-7.200017023950658,0.42105263157894735
149,-13.355733576851948,0.3684210526315789
150,0.0,0.3157894736842105
151,9.11459969333889,0.3157894736842105
152,-18.351988080065453,0.3157894736842105
153,-21.45007893613461,0.3157894736842105
154,0.0,0.2631578947368421
155,9.168407825285687,0.3157894736842105
156,9.532936156892024,0.3157894736842105
157,-13.484191723062011,0.2631578947368421
158,8.403839926052823,0.3157894736842105
159,-25.221391862615974,0.3157894736842105
160,0.0,0.3157894736842105
161,3.8085514997455325,0.3157894736842105
162,-13.612110986320127,0.3157894736842105
163,4.503876029293392,0.3684210526315789
164,0.0,0.3157894736842105
165,9.373495619513342,0.3684210526315789
166,0.0,0.3684210526315789
167,-12.568089807090292,0.3684210526315789
168,9.827216386750548,0.42105263157894735
169,-16.92071685913084,0.42105263157894735
170,9.742667423494709,0.42105263157894735
171,9.399784469346116,0.47368421052631576
172,8.663823906981623,0.5263157894736842
173,-13.411825907791647,0.5263157894736842
174,-10.78223271827599,0.47368421052631576
175,-4.6415617614551135,0.42105263157894735
176,0.0,0.42105263157894735
177,-21.197818538310777,0.3684210526315789
178,-13.394438877673805,0.3684210526315789
179,8.450167391191497,0.42105263157894735
180,-12.095888081322627,0.3684210526315789
181,-12.197742813409942,0.3684210526315789
182,-10.95350511742556,0.3157894736842105
183,6.343003866019195,0.3684210526315789
184,-12.234031061022929,0.3157894736842105
185,6.412376554398756,0.3684210526315789
186,0.0,0.3684210526315789
187,9.13430405133305,0.3684210526315789
188,-22.504080288144543,0.3684210526315789
189,-27.517168017334335,0.3157894736842105
190,-14.64503595112137,0.2631578947368421
191,4.668867918600755,0.2631578947368421
192,-10.926011916654037,0.2631578947368421
193,-11.715280812442215,0.2631578947368421
194,9.64157650785116,0.3157894736842105
195,7.079685731249825,0.3684210526315789
196,0.0,0.3684210526315789
197,-13.87906350191517,0.3684210526315789
198,-10.641355341511801,0.3157894736842105
199,-14.702317783983013,0.3157894736842105
200,9.710495044563432,0.3684210526315789
201,9.508023118387683,0.42105263157894735
202,9.006652420701785,0.42105263157894735
203,-16.36160990767309,0.42105263157894735
204,-0.5633472276407049,0.3684210526315789
205,-23.9398825705476,0.3684210526315789
206,9.67567084220922,0.3684210526315789
207,-18.461588428736857,0.3684210526315789
208,-6.322211745928149,0.3684210526315789
209,-21.45367342181607,0.3684210526315789
210,9.83245898908152,0.3684210526315789
211,-12.341196852978657,0.3684210526315789
212,5.866533102988914,0.42105263157894735
213,-13.35389996897935,0.3684210526315789
214,8.968105817734646,0.3684210526315789
215,6.433834691109907,0.42105263157894735
216,-12.278288695146355,0.42105263157894735
217,7.143020687824754,0.47368421052631576
218,-21.427923818001666,0.47368421052631576
219,-31.455914129047276,0.42105263157894735
220,9.678569550975118,0.42105263157894735
221,-18.838605137550314,0.3684210526315789
222,8.735160529855719,0.42105263157894735
223,-14.62043322665668,0.42105263157894735
224,0.0,0.42105263157894735
225,-13.28868108870163,0.3684210526315789
226,-13.926331610089495,0.3684210526315789
227,-12.742354336010393,0.3684210526315789
228,8.453152627967647,0.42105263157894735
229,-0.30884474404505735,0.3684210526315789
230,9.418616080292924,0.42105263157894735
231,6.458929192143669,0.42105263157894735
232,0.0,0.42105263157894735
233,7.0796833351575685,0.42105263157894735
234,0.0,0.3684210526315789
235,8.940624679115238,0.42105263157894735
236,-14.992556997446265,0.3684210526315789
237,8.996967742302726,0.42105263157894735
238,0.0,0.42105263157894735
239,9.099770976097059,0.42105263157894735
240,0.0,0.42105263157894735
241,-13.99741799404299,0.3684210526315789
242,7.592165115539248,0.42105263157894735
243,-12.07001480342053,0.42105263157894735
244,0.0,0.42105263157894735
245,-13.351141880420865,0.42105263157894735
246,0.0,0.42105263157894735
247,-29.189037058823814,0.3684210526315789
248,-10.96214826589594,0.3684210526315789
249,-20.04145205668415,0.3157894736842105
250,-10.621536746141075,0.2631578947368421
251,7.73331151811305,0.3157894736842105
252,0.0,0.2631578947368421
253,-11.825878214285588,0.2631578947368421
254,0.0,0.21052631578947367
255,-15.762613072039308,0.21052631578947367
256,0.0,0.15789473684210525
257,-22.41466340736593,0.15789473684210525
258,0.0,0.10526315789473684
259,-16.541624810097908,0.10526315789473684
260,-10.92482978636391,0.10526315789473684
261,9.381210898451558,0.10526315789473684
262,0.0,0.10526315789473684
263,9.322675995771087,0.15789473684210525
264,-19.698429200803755,0.15789473684210525
265,9.668332945733601,0.21052631578947367
266,0.0,0.21052631578947367
267,-38.195426203832334,0.21052631578947367
268,0.0,0.21052631578947367
269,-33.48852701145814,0.21052631578947367
270,0.0,0.15789473684210525
271,-12.097053528748818,0.15789473684210525
272,-16.561281004898287,0.15789473684210525
273,-15.307898356596617,0.15789473684210525
274,0.0,0.15789473684210525
275,-36.861023919023886,0.15789473684210525
276,0.0,0.15789473684210525
277,8.805739127902765,0.21052631578947367
278,0.0,0.21052631578947367
279,-18.846311136674245,0.21052631578947367
280,-7.876254257521776,0.15789473684210525
281,9.413201058537311,0.21052631578947367
282,9.230704512277452,0.21052631578947367
283,5.056298150610396,0.2631578947368421
284,9.078098125019917,0.2631578947368421
285,-17.903517113543064,0.2631578947368421
286,8.486655514037269,0.3157894736842105
287,4.352336768567153,0.3684210526315789
288,-10.809599837496224,0.3684210526315789
289,-14.07884909538698,0.3684210526315789
290,9.288476062247303,0.42105263157894735
291,9.280729778209635,0.47368421052631576
292,7.96765403971775,0.5263157894736842
293,-15.251825882852929,0.5263157894736842
294,0.0,0.5263157894736842
295,-18.088970694909264,0.5263157894736842
296,-11.119562164569048,0.47368421052631576
297,9.13114686420247,0.5263157894736842
298,0.0,0.5263157894736842
299,9.091634549316684,0.5789473684210527
300,0.0,0.5263157894736842
301,-38.9543232531416,0.47368421052631576
302,-13.104193630454615,0.42105263157894735
303,6.5904528800534905,0.42105263157894735
304,-12.917869962308199,0.42105263157894735
305,-21.36831735682706,0.3684210526315789
306,-11.321843831226714,0.3157894736842105
307,-14.77049846706041,0.3157894736842105
308,0.0,0.3157894736842105
309,-21.486739472607283,0.2631578947368421
310,8.57118625848067,0.2631578947368421
311,-21.84278345835283,0.21052631578947367
312,-11.415343196950365,0.21052631578947367
313,-16.531636900936643,0.21052631578947367
314,-13.048827445580173,0.21052631578947367
315,-36.04308812652933,0.21052631578947367
316,0.0,0.15789473684210525
317,-12.241025693363783,0.15789473684210525
318,0.0,0.10526315789473684
319,2.618900874216508,0.15789473684210525
320,-16.78059393439778,0.15789473684210525
321,-17.07806394431749,0.15789473684210525
322,0.0,0.10526315789473684
323,-19.801033604078103,0.10526315789473684
324,-3.4736997284490467,0.10526315789473684
325,8.939883128295222,0.15789473684210525
326,9.817215964496691,0.21052631578947367
327,-23.583054179470015,0.21052631578947367
328,8.725460501016233,0.2631578947368421
329,-3.31217010268972,0.21052631578947367
330,-10.98894524773169,0.21052631578947367
331,-20.92964321469383,0.21052631578947367
332,-15.875477731056012,0.21052631578947367
333,-16.415085110513143,0.21052631578947367
334,0.0,0.21052631578947367
335,6.372427996867214,0.2631578947368421
336,0.0,0.2631578947368421
337,-6.133061414490794,0.2631578947368421
338,-6.8510229694582305,0.21052631578947367
339,-16.97741392187364,0.21052631578947367
340,-17.377376806978187,0.21052631578947367
341,-15.908846100321405,0.21052631578947367
342,-11.815843045036504,0.21052631578947367
343,-15.562090049890795,0.21052631578947367
344,0.0,0.15789473684210525
345,6.542541847345291,0.15789473684210525
346,0.0,0.15789473684210525
347,-21.49672141639675,0.10526315789473684
348,0.0,0.10526315789473684
349,-24.787085338023015,0.10526315789473684
350,-12.254214278680244,0.10526315789473684
351,-12.446735505615822,0.10526315789473684
352,-13.505917412471376,0.10526315789473684
353,9.314811679484635,0.15789473684210525
354,-10.894591679157786,0.10526315789473684
355,-11.811703619648421,0.10526315789473684
356,0.0,0.10526315789473684
357,-15.42696530160356,0.10526315789473684
358,-12.149038476056738,0.10526315789473684
359,-14.774182472316927,0.10526315789473684
360,0.0,0.10526315789473684
361,6.807562567637148,0.15789473684210525
362,0.0,0.15789473684210525
363,-6.207552976547265,0.15789473684210525
364,-12.934613611975589,0.10526315789473684
365,-16.491155228991285,0.10526315789473684
366,0.0,0.10526315789473684
367,4.770490287068554,0.15789473684210525
368,0.0,0.15789473684210525
369,-18.35322052078956,0.15789473684210525
370,0.0,0.15789473684210525
371,-13.37538473816991,0.15789473684210525
372,0.0,0.10526315789473684
373,2.7996655363117924,0.15789473684210525
374,0.0,0.15789473684210525
375,-14.047589883326223,0.15789473684210525
376,0.0,0.15789473684210525
377,6.064748484500527,0.21052631578947367
378,0.0,0.21052631578947367
379,-1.1947451300707455,0.21052631578947367
380,0.0,0.15789473684210525
381,-15.781193865327538,0.15789473684210525
382,9.330426888946487,0.21052631578947367
383,-12.729580414850187,0.21052631578947367
384,4.297763717713887,0.2631578947368421
385,-7.8432048589534,0.2631578947368421
386,0.0,0.21052631578947367
387,6.937045782845231,0.2631578947368421
388,6.059947179950744,0.3157894736842105
389,-17.10854885944582,0.3157894736842105
390,0.0,0.3157894736842105
391,8.993546697308684,0.3684210526315789
392,0.0,0.3157894736842105
393,-12.504384476439524,0.3157894736842105
394,-5.331951819420524,0.3157894736842105
395,-11.6739730612303,0.3157894736842105
396,5.647801709237096,0.3157894736842105
397,-24.47802517570853,0.3157894736842105
398,-13.588739058510457,0.3157894736842105
399,8.717380722669661,0.3684210526315789
400,-11.971666716495537,0.3684210526315789
401,-28.320599599304035,0.3157894736842105
402,9.67518483253209,0.3684210526315789
403,-18.96373915919486,0.3157894736842105
404,-11.703880266328103,0.3157894736842105
405,-16.710289950554355,0.3157894736842105
406,0.0,0.2631578947368421
407,5.872755957565946,0.2631578947368421
408,-14.491044508488546,0.2631578947368421
409,2.9271093033963833,0.3157894736842105
410,-10.44992793169978,0.2631578947368421
411,1.1409512173605574,0.3157894736842105
412,-10.620211880018854,0.3157894736842105
413,-21.956877859695645,0.3157894736842105
414,0.0,0.3157894736842105
415,-15.614262914924113,0.2631578947368421
416,9.862454997458356,0.3157894736842105
417,-13.901431905271773,0.3157894736842105
418,-4.906603377025449,0.2631578947368421
419,-12.728319342579292,0.2631578947368421
420,7.405678039936339,0.3157894736842105
421,7.466243862766258,0.3157894736842105
422,7.857670578934238,0.3684210526315789
423,5.37463786357227,0.42105263157894735
424,-13.048052753505578,0.42105263157894735
425,4.6709121195657906,0.47368421052631576
426,-11.513813955538703,0.42105263157894735
427,7.732570365307874,0.47368421052631576
428,0.0,0.42105263157894735
429,-19.714772490768,0.42105263157894735
430,-1.946619693106304,0.3684210526315789
431,8.153387207602506,0.42105263157894735
432,9.223252684744727,0.47368421052631576
433,6.211955900344421,0.5263157894736842
434,8.094467857124664,0.5789473684210527
435,-21.909476268153263,0.5263157894736842
436,-15.040359996701481,0.5263157894736842
437,6.068547264439626,0.5789473684210527
438,-11.028759981241864,0.5789473684210527
439,-14.941973399766034,0.5263157894736842
440,0.0,0.47368421052631576
441,6.76303256371216,0.47368421052631576
442,-13.732474648318185,0.42105263157894735
443,-12.474613051657194,0.42105263157894735
444,3.3536001427309756,0.42105263157894735
445,-15.629993561270638,0.42105263157894735
446,0.0,0.3684210526315789
447,-7.872764204923492,0.3684210526315789
448,6.6032630411498,0.42105263157894735
449,-7.101843296822841,0.42105263157894735
450,-10.772408770549944,0.3684210526315789
451,9.099509369941279,0.3684210526315789
452,0.0,0.3157894736842105
453,5.607944768089203,0.3157894736842105
454,-12.711720649326558,0.3157894736842105
455,0.1561389093564749,0.3684210526315789
456,-3.876221136281253,0.3157894736842105
457,7.177055379098874,0.3684210526315789
458,-2.9173209780420777,0.3684210526315789
459,-11.930031121674032,0.3684210526315789
460,-3.2278401882925785,0.3157894736842105
461,-15.812841591066624,0.3157894736842105
462,0.0,0.3157894736842105
463,-5.859480260484903,0.2631578947368421
464,8.769974050648363,0.3157894736842105
465,8.959403782207335,0.3684210526315789
466,0.0,0.3684210526315789
467,7.1301533891230235,0.3684210526315789
468,-13.244033442332762,0.3684210526315789
469,-12.627636280721973,0.3684210526315789
470,0.0,0.3157894736842105
471,-20.055700450939977,0.3157894736842105
472,-12.396167637603153,0.2631578947368421
473,-16.186797347556208,0.2631578947368421
474,0.0,0.21052631578947367
475,-14.235900017267596,0.21052631578947367
476,0.0,0.15789473684210525
477,7.439077124065292,0.21052631578947367
478,9.862871489166373,0.2631578947368421
479,-13.738093222981485,0.2631578947368421
480,6.394341745667041,0.3157894736842105
481,9.531219631785406,0.3684210526315789
482,0.0,0.3684210526315789
483,-11.793651300495647,0.3157894736842105
484,9.116102982977122,0.3157894736842105
485,9.453380697235426,0.3684210526315789
486,0.0,0.3157894736842105
487,-18.77251943582852,0.3157894736842105
488,-11.284734439674498,0.3157894736842105
489,-11.643219212437003,0.3157894736842105
490,-17.007774750682934,0.3157894736842105
491,6.399333047769973,0.3684210526315789
492,-14.342692752907698,0.3684210526315789
493,-21.433204416064573,0.3684210526315789
494,-4.909702930365653,0.3684210526315789
495,-6.702185606461184,0.3684210526315789
496,9.198787423394373,0.3684210526315789
497,-11.761986842644566,0.3157894736842105
498,-12.515867621829958,0.3157894736842105
499,-12.030225686840238,0.2631578947368421
500,-1.7200221247622411,0.21052631578947367
501,8.453532550414511,0.2631578947368421
502,-12.112211757731242,0.2631578947368421
503,-16.51995721867912,0.21052631578947367
504,-12.62958285031699,0.15789473684210525
505,8.549167198384747,0.21052631578947367
506,-1.4181304260635446,0.21052631578947367
507,4.742932265213211,0.2631578947368421
508,-12.13635606915704,0.2631578947368421
509,8.938150397921781,0.3157894736842105
510,-10.950950858691014,0.2631578947368421
511,-15.0310062825749,0.2631578947368421
512,-11.939923163199948,0.2631578947368421
513,-16.045866275464032,0.2631578947368421
514,-40.215478726203685,0.2631578947368421
515,-18.693535058588093,0.21052631578947367
516,-11.643689757318965,0.21052631578947367
517,6.898659556810792,0.2631578947368421
518,-11.863534603841977,0.2631578947368421
519,9.565735494423338,0.3157894736842105
520,-13.448088119887847,0.2631578947368421
521,9.442140669803809,0.3157894736842105
522,8.674591950385587,0.3684210526315789
523,7.847425132232695,0.42105263157894735
524,4.828276637448345,0.42105263157894735
525,6.846026818424696,0.47368421052631576
526,-11.998742683159325,0.42105263157894735
527,6.685746876862875,0.47368421052631576
528,-11.822227994147717,0.42105263157894735
529,9.244118171725209,0.47368421052631576
530,7.969157535220147,0.5263157894736842
531,9.17620954481535,0.5789473684210527
532,9.89484621904131,0.631578947368421
533,-16.890166900083752,0.631578947368421
534,-13.68088996545122,0.631578947368421
535,-14.136446827323697,0.631578947368421
536,-16.61132783171184,0.5789473684210527
537,3.516713065064394,0.631578947368421
538,-12.887115826929175,0.5789473684210527
539,-12.653670012155477,0.5789473684210527
540,-11.006340182924662,0.5263157894736842
541,6.441606663352797,0.5263157894736842
542,-0.8479458964345981,0.47368421052631576
543,8.414485840710963,0.47368421052631576
544,0.0,0.42105263157894735
545,9.473517570684526,0.47368421052631576
546,-13.251379235162432,0.42105263157894735
547,9.340739102701752,0.47368421052631576
548,-13.953492457900378,0.42105263157894735
549,9.597515689073242,0.42105263157894735
550,-4.760356634890224,0.3684210526315789
551,-18.96338175915418,0.3157894736842105
552,0.0,0.3157894736842105
553,-15.522876685345475,0.3157894736842105
554,-12.717912294356573,0.3157894736842105
555,-17.866005232414555,0.3157894736842105
556,8.662524217891495,0.3157894736842105
557,9.458152930672268,0.3684210526315789
558,-5.83604427319979,0.3684210526315789
559,2.1797976034197672,0.42105263157894735
560,-16.095338088041085,0.3684210526315789
561,-14.108448755317607,0.3684210526315789
562,7.747350100602267,0.3684210526315789
563,7.349360686555979,0.42105263157894735
564,0.0,0.3684210526315789
565,9.846471259817777,0.42105263157894735
566,-12.507577242441076,0.3684210526315789
567,9.169597684113493,0.42105263157894735
568,0.0,0.3684210526315789
569,-14.914293450617778,0.3684210526315789
570,9.095966477686863,0.42105263157894735
571,-13.468733526352901,0.42105263157894735
572,-13.47888837795762,0.42105263157894735
573,-10.452861022205227,0.42105263157894735
574,-14.555718030001202,0.42105263157894735
575,-16.389424694075217,0.3684210526315789
576,-4.726428189163541,0.3157894736842105
577,9.285734561408288,0.3684210526315789
578,8.037614726433096,0.3684210526315789
579,-2.0822275531338743,0.3684210526315789
580,9.708055173071747,0.42105263157894735
581,0.7585184626192802,0.42105263157894735
582,-14.464203549255537,0.3684210526315789
583,-23.93720635789414,0.3684210526315789
584,-10.892034600084193,0.3157894736842105
585,-13.753523643467647,0.3157894736842105
586,-11.891801608529251,0.2631578947368421
587,-14.001903747519854,0.2631578947368421
588,-21.080296035718227,0.2631578947368421
589,5.725522812747034,0.2631578947368421
590,-15.164125423698138,0.2631578947368421
591,6.4871658504834,0.3157894736842105
592,-10.783260030759422,0.3157894736842105
593,-13.668677736203856,0.3157894736842105
594,0.0,0.3157894736842105
595,-17.912710550387395,0.3157894736842105
596,-3.410630804775519,0.2631578947368421
597,9.28748629728808,0.2631578947368421
598,-13.480815707307093,0.2631578947368421
599,-18.95205881082242,0.21052631578947367
600,-13.769615153135394,0.15789473684210525
601,-12.115230647570948,0.15789473684210525
602,0.0,0.15789473684210525
603,-13.057057233285956,0.15789473684210525
604,0.0,0.15789473684210525
605,5.609936699003351,0.21052631578947367
606,-13.322153762737122,0.21052631578947367
607,9.606638171415316,0.2631578947368421
608,-11.059197447420749,0.21052631578947367
609,4.148366397149467,0.2631578947368421
610,0.0,0.21052631578947367
611,-21.796308224887348,0.21052631578947367
612,9.6933422454612,0.2631578947368421
613,-28.305835861178657,0.2631578947368421
614,-11.186583756131649,0.2631578947368421
615,-9.68187131056341,0.2631578947368421
616,3.4795644508108374,0.2631578947368421
617,7.836013798807999,0.3157894736842105
618,0.0,0.3157894736842105
619,-24.78652167629867,0.3157894736842105
620,-2.729196717482023,0.3157894736842105
621,-14.789953608034544,0.3157894736842105
622,-20.100309004768135,0.3157894736842105
623,-22.535356355987226,0.3157894736842105
624,-12.361089946709724,0.2631578947368421
625,8.350616366012858,0.3157894736842105
626,-14.430297225943935,0.2631578947368421
627,9.504211674386465,0.3157894736842105
628,-16.759447627068646,0.2631578947368421
629,-3.553125936585026,0.2631578947368421
630,-0.052685091045164195,0.2631578947368421
631,-25.10272338878261,0.21052631578947367
632,0.0,0.21052631578947367
633,-12.917716079177827,0.21052631578947367
634,-12.824780207712054,0.21052631578947367
635,-18.85762993566457,0.15789473684210525
636,-12.11481636042488,0.10526315789473684
637,8.744355524005591,0.15789473684210525
638,-15.76930907133877,0.15789473684210525
639,8.295617667231268,0.21052631578947367
640,8.157739460828571,0.2631578947368421
641,7.896666406072668,0.3157894736842105
642,7.255786918026187,0.3684210526315789
643,-9.5678099596046,0.3684210526315789
644,7.0605452880562165,0.3684210526315789
645,-21.669308288854413,0.3684210526315789
646,6.584569929519037,0.3684210526315789
647,-19.858660333993456,0.3684210526315789
648,0.0,0.3684210526315789
649,-27.86610617581355,0.3684210526315789
650,0.0,0.3684210526315789
651,9.248824325488894,0.42105263157894735
652,0.0,0.42105263157894735
653,9.62898206024501,0.47368421052631576
654,8.592263940837622,0.5263157894736842
655,9.49183166622728,0.5789473684210527
656,9.904280810538532,0.5789473684210527
657,7.359827752568501,0.631578947368421
658,9.7833092563908,0.631578947368421
659,9.085312792127036,0.631578947368421
660,-0.09215155471251056,0.5789473684210527
661,8.075848411752546,0.5789473684210527
662,2.869096741569882,0.631578947368421
663,-11.922779118060568,0.5789473684210527
664,9.706712721120645,0.631578947368421
665,-16.661270957839484,0.5789473684210527
666,8.41644647035671,0.631578947368421
667,-12.268821234013435,0.631578947368421
668,0.0,0.631578947368421
669,9.420913433972048,0.6842105263157895
670,9.70008467573309,0.6842105263157895
671,7.081824654525045,0.7368421052631579
672,-8.930335187821944,0.6842105263157895
673,-17.43478438067119,0.631578947368421
674,0.0,0.5789473684210527
675,9.67566551113238,0.5789473684210527
676,8.272295686434866,0.5789473684210527
677,-0.6440788279930914,0.5263157894736842
678,-11.831982899875166,0.47368421052631576
679,-11.444140612732825,0.47368421052631576
680,0.0,0.42105263157894735
681,3.22104723670515,0.42105263157894735
682,-12.131373440540091,0.42105263157894735
683,9.641978857544808,0.42105263157894735
684,9.108664424123008,0.47368421052631576
685,-23.694267992693813,0.42105263157894735
686,9.914954258337279,0.47368421052631576
687,9.068915473810648,0.5263157894736842
688,8.856293637756556,0.5263157894736842
689,5.268790208287442,0.5263157894736842
690,0.0,0.47368421052631576
691,-13.554232148785175,0.47368421052631576
692,-11.057358299983335,0.47368421052631576
693,-18.464885044749145,0.47368421052631576
694,8.821896853203643,0.47368421052631576
695,9.445944030008713,0.47368421052631576
696,-11.771766312989662,0.47368421052631576
697,6.50628746840852,0.5263157894736842
698,8.892257261240012,0.5789473684210527
699,9.073148173585365,0.631578947368421
700,-11.000913840766966,0.5789473684210527
701,7.501744633778929,0.631578947368421
702,-12.686203823423277,0.5789473684210527
703,-11.126506942982834,0.5263157894736842
704,-15.680544051052756,0.5263157894736842
705,-30.508939899342217,0.47368421052631576
706,0.0,0.42105263157894735
707,-21.116265771250948,0.3684210526315789
708,9.758652155794895,0.3684210526315789
709,-15.449597537552375,0.3684210526315789
710,8.970616554585046,0.42105263157894735
711,-13.249757112013747,0.42105263157894735
712,7.336586349623948,0.47368421052631576
713,9.312667020587563,0.47368421052631576
714,0.0,0.42105263157894735
715,9.692449432087523,0.47368421052631576
716,0.0,0.42105263157894735
717,-23.874967289723227,0.3684210526315789
718,-11.052120241143154,0.3157894736842105
719,-22.592725031486783,0.3157894736842105
720,9.787847809646335,0.3157894736842105
721,-11.638851926092267,0.3157894736842105
722,9.116142642088128,0.3684210526315789
723,-17.429304492445723,0.3684210526315789
724,-11.589520049816382,0.3684210526315789
725,9.400284326720984,0.42105263157894735
726,-13.7948305914031,0.42105263157894735
727,-24.345051884418517,0.3684210526315789
728,-10.971034643803526,0.3684210526315789
729,-12.125128794446589,0.3157894736842105
730,-11.14269669029096,0.3157894736842105
731,-11.363592362809133,0.2631578947368421
732,9.810156181985208,0.2631578947368421
733,-14.172117890739946,0.2631578947368421
734,0.0,0.21052631578947367
735,8.963483950492753,0.2631578947368421
736,0.0,0.2631578947368421
737,-25.702300202546137,0.2631578947368421
738,-9.82274751329386,0.2631578947368421
739,-12.221084438854984,0.21052631578947367
740,9.753422388446495,0.2631578947368421
741,-11.671147635009023,0.21052631578947367
