episode,reward
0,-16.441292619459468
1,8.913746141316247
2,-5.496114235831353
3,-30.256454265726365
4,-15.71291800388364
5,-41.32061320376919
6,-11.339532257319748
7,-34.00702472069947
8,-15.652655046192418
9,-45.153788929243554
10,-3.272952298572
11,-33.38539949356522
12,-8.535667618409313
13,-11.97399050131054
14,4.212958036310327
15,-45.15326169336935
16,-3.418306528953712
17,-54.480947376119836
18,-14.932903069939126
19,-42.10905343365089
20,8.896134676031568
21,-30.524470304033997
22,-11.645674774856609
23,0.19461596240072687
24,-10.661926863570619
25,-21.293616268042918
26,-17.399423687007147
27,-32.66930883323848
28,-19.402758640462896
29,-12.377667349723126
30,-10.987192385177261
31,-5.3415709717781255
32,-12.215543415905787
33,-21.10489775663846
34,-12.850406295148488
35,-6.96665316050916
36,-13.17141627861413
37,-21.28110671609329
38,-15.977886892200125
39,-16.475183839798675
40,-21.78285152436451
41,-14.167368628013598
42,-9.513887747169798
43,-14.567259862921873
44,6.7062415267544635
45,-14.699761139437538
46,7.686835810426023
47,-17.972280557547244
48,-3.818961904468219
49,-30.994369129328167
50,-12.203240830858636
51,-12.496119178552496
52,-8.135683614850969
53,-4.748244203533447
54,-10.648434029130444
55,-13.326833509903125
56,-14.164688305515245
57,-16.501407664336874
58,-12.90360056289194
59,-25.914254400390206
60,-14.409336937396759
61,-21.418833557201264
62,-9.851702538036502
63,-27.145688152884656
64,-10.63306488119737
65,-14.289301916028588
66,-11.021007618489966
67,-19.20445061935132
68,-12.428272433912921
69,-18.95847049616826
70,-13.281541865747517
71,-18.209349342052793
72,7.865540851867706
73,-5.904206514791888
74,7.459464746393818
75,-21.501322168596285
76,9.141336161097815
77,-24.453831344902415
78,-8.64670894853096
79,6.256416027808851
80,-12.633395394351467
81,-18.319106490952255
82,-11.32405197032341
83,-13.054421186248122
84,-17.84002622911402
85,-24.117530352977134
86,-5.912860449849787
87,-15.799817955350807
88,-14.103869027757451
89,-2.9613051374603856
90,-14.926581377092283
91,-38.62388294795166
92,-16.607526890467245
93,-13.399354066129927
94,-10.641444192219216
95,9.07074107901315
96,-16.79719331522324
97,6.858509147953528
98,-13.063330935680606
99,-5.05299543294358
100,-14.130606061328367
101,-24.948956285126823
102,-12.826959569206506
103,-28.409396677675975
104,-15.137667372028732
105,-18.767862278103124
106,-11.750222640534636
107,-8.28682958450625
108,-12.94312281922759
109,-24.63241904409772
110,-11.158231562425225
111,-18.177409203825153
112,-12.596721688389808
113,-13.313914813323061
114,-12.340299771081021
115,-17.274522771981164
116,-11.728947849089444
117,-20.79613732593652
118,-10.926963568162057
119,4.21974179758488
120,-16.310303144962777
121,-14.22561041084366
122,7.695023040889724
123,0.053046628798959716
124,-13.376639730473276
125,-4.267510044417794
126,8.861042896141392
127,-12.424406792661125
128,-10.73816487008149
129,-2.655118405667705
130,-12.407897672591861
131,-13.397269502333465
132,-17.66027077117121
133,-13.492451046744767
134,-10.89682992031319
135,-15.191939108110745
136,-7.936466828951753
137,-18.640410515719502
138,-19.16614296524196
139,-18.682553656383757
140,-13.782128072201662
141,-17.89102851709444
142,-15.302892826064049
143,-13.396891512949557
144,-10.669240139389853
145,-15.12179648503089
146,-12.444911358796983
147,3.54751063799175
148,-9.437596251594252
149,-17.632750601346014
150,-12.027239326647257
151,-6.9176543896848335
152,0.9880992368744632
153,-16.1521502813589
154,-18.37636730754098
155,-16.700001522595674
156,-12.866285824689207
157,-22.050204804603524
158,-14.604813357959802
159,-16.764219622636773
160,-12.02906804986409
161,-20.284068910361015
162,-11.244110996663899
