episode,reward
590,-12.309445611329682
591,-12.895464989134272
592,-6.073477750715555
593,-16.123365744212197
594,9.68676688109261
595,-20.32664437278343
596,-16.52204015693226
597,1.472670976294495
598,-11.702985518441071
599,-8.471029663647473
600,-12.08331482156169
601,-19.98875393342385
602,-4.824447757288797
603,-10.570296992939564
604,-2.372789942395451
605,4.619370531482037
606,-13.30700395430718
607,-8.464262984137935
608,9.48924222631754
609,-13.477118516145081
610,-13.811374877441281
611,-18.395022100756904
612,-4.077089949350336
613,3.7069051857604896
614,-15.030880875437068
615,-9.891185170884253
616,-11.365636682997943
617,2.0807393227844795
618,-13.78029875390823
619,-3.840802642437094
620,-13.677320718409858
621,-12.778345940018326
622,-22.360217434342914
623,-19.498351089250654
624,7.962880610084627
625,-13.13619559359341
626,-6.27439131040169
627,-19.81357879084753
628,7.961701875190341
629,-19.203946978123184
630,-16.584772824491637
631,-14.021574907567183
632,-7.788135049098966
633,-16.15938472692955
634,-13.483401474677429
635,-4.769100976587387
636,-12.341445895313253
637,-14.507524353178836
638,-12.977085668786936
639,-15.400685157975152
640,-8.212068674727442
641,-11.591275188952709
642,-5.49445006259635
643,-9.488296916730201
644,7.842608283309447
645,-11.170736696188598
646,-11.441286332542138
647,-16.335146779175638
648,-5.949834612967914
649,-12.599216579022652
650,-10.958699154226515
651,-17.951039982130965
652,-10.933648470076093
653,-16.05790600262321
654,-4.4148333619289275
655,-15.499634549558639
656,-2.9399107865727294
657,-15.22798219556761
658,8.742787773062336
659,-11.418821665813251
660,-8.280159159294257
661,-11.209750163362989
662,-8.093948562423387
663,-14.494386523873445
664,-10.46240147924244
665,-19.005833566612335
666,-10.963438686952909
667,-1.9732310466572258
668,-4.455408228603075
669,-12.199385240583632
670,-6.916496674278068
671,5.953696801505121
672,-11.315086411825845
673,-11.234365875597032
674,9.549887377629723
675,-13.055492905849423
676,-11.416826821784786
677,-13.59978868451366
678,-8.56850848101046
679,-11.392415107756342
680,8.066687382364524
681,-18.35943645851643
682,-8.050186823580214
683,-8.356568856143932
684,9.429252666684581
685,1.3145674219636891
686,-8.357871475617745
687,-17.08102612646536
688,-11.660397885362118
689,4.511690334119942
690,9.970031247893138
691,-10.54551437652532
692,-5.975673117426383
693,-15.578893660196451
694,9.400651750697534
695,3.038721160532851
696,-8.015929882684638
697,-1.658969550506857
698,-2.485891483102811
699,-16.870429603663244
700,-13.259344860915332
701,-11.432556367452129
702,9.614989745594047
703,-17.022236830958832
704,-9.129896870877854
705,-14.511192673715362
706,-9.133929430098414
707,-13.269088089958785
708,7.1364067388502495
709,9.630361946733004
710,-11.603798753891233
711,-14.400269554266494
712,-12.327341755519896
713,-4.945204779001991
714,-14.013269332200686
715,-14.300979792435497
716,-11.936763262502602
717,-13.168729992007853
718,-12.709983981984482
719,-9.202530516653844
720,9.62545032105458
721,-16.902667620544502
722,-6.303256682047497
723,-13.4412567403353
724,8.543386843445594
725,-13.091731253140352
726,9.68571393499018
727,-19.13466436394433
728,-10.954470071661792
729,-5.828918697286021
730,5.997828577187942
731,-13.41334904145685
732,-1.3769695833222666
733,-18.74709877791149
734,-12.746638802787029
735,-16.04697951511602
736,-11.863394413162629
737,-14.540419723654411
738,-15.07527111020783
739,-15.039016506359689
740,-15.731727482947068
741,-13.65786192455095
742,-16.42790725216496
743,-18.452411703642134
744,-4.147177708691265
745,7.464000029434072
746,-5.87292420799336
747,-16.247883714330033
748,9.737401977876406
749,-18.231190754281958
750,9.591093409854132
751,-15.80256250547546
752,-7.309490087173567
753,-15.165681393789587
754,-2.3503917179381593
755,-15.861841173248655
756,-5.658965385689161
757,-12.812527539590146
758,-12.75844441063074
759,-18.79566861746315
760,-11.896863679097654
761,3.261355263289376
762,8.898945987183364
763,-17.617340731961438
764,-3.446893723230899
765,-18.095202345007987
766,-11.570657415808604
767,-16.18552019365706
768,-14.098457702211688
769,-16.170274392719776
770,-11.149280019920361
771,-17.6201124779219
772,-13.879022276849962
773,-16.208361895273185
774,-7.85691462275336
775,-10.777977321806825
776,-17.3344450607256
777,-17.64516478770461
778,-5.416577640740385
779,-10.992741486368837
780,-10.727585420627763
781,-11.963264878448742
782,9.316136812734497
783,0.7801943668854499
784,-11.264003369539953
785,-15.040675758267085
786,-4.846683815969302
787,-17.544391468046292
788,-5.000591658331907
789,-17.787134220100643
790,-14.929658595574024
791,-14.967133617286555
792,-10.85233944751299
793,-15.144258678366208
794,-4.74572666819686
795,-19.05514339833888
796,-6.99876713729698
797,0.2409451273506047
798,-13.34787345907605
799,-12.55639903651493
800,-11.907536258070188
801,-13.352991003803096
802,-13.155162031030457
803,-13.256185290946835
804,-12.566026679100315
805,-10.86173543049427
806,-10.715330721792569
807,-14.087225537960316
808,7.634412414699659
809,-16.122678829820032
810,8.273318335929174
811,-14.158158027494155
812,9.427341170699401
813,-14.118843743335649
814,9.483855037509068
815,-14.524327183900374
816,-14.900569370462339
817,-15.753961857327347
818,8.679322455094383
819,-16.276764618307457
820,-11.79436380813538
821,-15.015291184822427
822,-6.46832146551346
823,-15.036079307041119
824,-6.319050206915001
825,-11.777319108206251
826,-6.0750980852745196
827,-11.797632967660524
828,-5.078856460785599
829,-15.608671261598722
830,-18.59907428958006
831,-14.91448517785926
832,-2.8734218705924968
833,-17.62181281094224
834,-11.408638789289185
835,-15.417158379806772
836,-6.216285560543151
837,-13.95893298127078
838,-13.249516510052157
839,-13.077756124313387
840,9.851880839216687
841,-13.56917589463848
842,-11.382030016305741
843,-10.969591651640345
844,-11.625543363531474
845,-14.852301918046317
846,9.602084590766376
847,-13.94447841911647
848,-12.868411017342702
849,-13.496907278270081
850,-12.015290194094021
851,-16.11754027478284
852,-5.108141071285335
853,-14.600156909230472
854,8.806560102035139
855,-12.875152370417283
856,-19.252229017416678
857,-13.673171592629936
858,-5.030448168240443
859,-1.0199147467767329
860,-23.343460540649257
861,-14.419250171846928
862,-10.459896031565048
863,-14.170441247036239
864,-5.890906326069929
865,-14.689808902141694
866,-14.22869725661219
867,-14.322736615483587
868,-5.323509213621987
869,4.608115311015756
870,-9.056096200498747
871,-15.26531210097682
872,-1.5138853874206668
873,-11.887676191898809
874,9.17498109735206
875,-15.336052154896395
876,-14.062742428911445
877,-15.560673656861061
878,-5.829645698513013
879,-16.715856962128623
880,-4.960247007479285
881,-14.825375264825313
882,8.39343264157719
883,-15.183924857365517
884,-10.933252252945909
885,-0.717717752567415
886,-8.193391406920238
887,-12.693807564607187
888,-4.487210961466943
889,-13.02887685258798
890,-13.400633252043164
891,-16.6518585479854
892,-9.838143741956353
893,-14.635175583771701
894,-11.82712713628447
895,-12.503453927418745
896,-4.814408681784066
897,-13.498122323799494
898,-8.6383539041915
899,-19.254952385050046
900,-6.972349424683002
901,-15.205420347916649
902,-11.853018055182876
903,0.9734958078126663
904,9.013855334237078
905,-10.999683007496788
906,-12.558606986465055
907,-2.4271206983639537
908,-11.795528170008525
909,-5.29503310939271
910,6.619855422005777
911,4.963955184222644
912,-11.575200062493737
913,-12.638174405876669
914,-11.566521109880739
915,-19.10316212240486
916,-5.449083196532747
917,-14.92385488106324
918,-11.521625170484944
919,-12.864303999817121
920,-12.229609263534709
921,-13.971840527342012
922,-13.91510720505211
923,-14.83041852046932
924,-9.516979761432657
925,-12.153303688450938
926,-2.7118375153447163
927,-12.853560956189526
928,-13.362837683426388
929,-14.82705923380343
930,-14.16893673265463
931,-13.39958927246515
932,-7.102567097482378
933,-17.840161044112996
934,-15.229030087537627
935,-17.039009876842673
936,-11.311525201011957
937,-15.46423153801128
938,5.816692455056065
939,-19.281054154025437
940,-7.475484703590418
941,6.854540523875591
942,-11.596670277716132
943,-15.710667685642154
944,-8.698974898641259
945,-15.276426609598092
946,-13.501020478017447
947,-13.547205517505734
948,7.253067240054201
949,-15.225394647977891
950,7.240285868892483
951,-13.438205673653355
952,-5.863632328856068
953,-12.15635976635028
954,-8.475827108345902
955,3.3212462911186638
956,-6.381046207020703
957,-14.328911337502568
958,6.845392004117837
959,-10.071267436291572
960,-1.8096479336388138
961,-13.045016127660125
962,-7.299551114524502
963,-14.085064251084786
964,-18.655699468125338
965,-16.94461507337834
966,-11.763495144988983
967,-13.20652347938333
968,-16.562716378732834
969,-13.29621627741008
970,-8.20466924095876
971,-14.053936877043633
972,-8.11158900868393
973,5.777355550601969
974,-5.38824454854914
975,-12.372763443557314
976,-12.049100865844725
977,3.8204920775337676
978,8.898703476489489
979,-14.72123923932371
980,4.901645041121719
981,-14.428568789507914
982,-6.358630172738783
983,-14.104268960390174
984,9.572915393488461
985,-12.323705145067835
986,-7.001329430361765
987,4.342930442384773
988,-13.510026471684549
989,-13.23344624756004
990,-6.849099324272209
991,-15.44754741362336
992,9.619894243061161
993,-13.282795140305675
994,-3.8385323865775547
995,-13.888145832143298
996,8.301495981622368
997,-10.860166537385412
998,-7.711441682802769
999,10.0
1000,9.647418327444717
1001,-10.617760571898764
1002,-5.566812442257164
1003,6.312740627177272
1004,-12.906387812965251
1005,-14.37906733320774
1006,-10.338935625026751
1007,-12.441938533309836
1008,-7.857681052543828
1009,-14.773179867403407
1010,9.687521782784838
1011,-12.256381267299242
1012,-3.709318790153552
1013,-11.983426839158888
1014,8.050663163001019
1015,-12.765709169453258
1016,-14.289191956123293
1017,-12.541976940982568
1018,-11.25447235813263
1019,-15.721819819592564
1020,8.834962940554751
1021,-13.581341205151949
1022,-14.974959031137448
1023,-12.813656735145734
1024,9.700115889734922
1025,-15.147380509854445
1026,-2.956895087585465
1027,-11.704593132849084
1028,-17.4420759218729
1029,-16.436341547708864
1030,-6.33681704387897
1031,-11.804749511191709
1032,-2.9556421888975914
1033,-11.413879336196256
1034,-3.4576508918849527
1035,-11.81409527795413
1036,-11.551001792191594
1037,-14.857035051933348
1038,-12.1059385825379
1039,-12.524381669750737
1040,-10.583203891441364
1041,-16.566816772915136
1042,-11.351208613241976
1043,-13.884703448513187
1044,-5.784586729427889
1045,-14.679884326159346
1046,-7.602271958379803
1047,-17.198567292031033
1048,5.250451863263521
1049,-11.05465683708449
1050,7.80280161589682
1051,-12.393630697280019
1052,-4.534065042634766
1053,-12.497730531687889
1054,-11.886242629316225
1055,-15.315920755616887
1056,-5.411817822743735
1057,-10.902906836405043
1058,-14.568946549921883
1059,-11.768710788333333
1060,9.604251238710626
1061,-14.471751509692554
1062,-14.172824871803673
1063,-12.175085846310287
1064,7.215530024033454
1065,-12.816215773331008
1066,8.936768179425462
1067,-14.800422775038093
1068,-4.291768692421999
1069,-12.251053561123669
1070,-16.34901681538846
1071,-11.771077851476134
1072,-8.880498860937605
1073,-15.808719731254246
1074,-7.632393112717474
1075,-10.009794282543146
1076,-0.5726570081505424
1077,-13.699976824965962
1078,-11.980240622581686
1079,-12.797060425599323
1080,9.613791975418684
1081,-11.141185493029647
1082,-5.999803819886392
1083,4.923864513496647
1084,-12.793667101543093
1085,3.208947632145766
1086,9.8668511514863
1087,-16.91680625330561
1088,-11.078011991045226
1089,-13.855670839929227
1090,9.805486463643248
1091,-18.71320125000152
1092,-11.374252712223488
1093,-13.773772873894695
1094,9.610422233035775
1095,-16.25506907527919
1096,-11.873919222273518
1097,-13.072943518698697
1098,8.864174735392611
1099,1.0663789584388592
1100,-4.118442557191508
1101,-4.575320804245459
1102,-4.3798925930467725
1103,-10.95919065075556
1104,-6.587171272102466
1105,-11.577963172085422
1106,-6.917792203030635
1107,-16.334241352220268
1108,-11.363869255040505
1109,-16.710732193609637
1110,-6.796579686179896
1111,-12.82194531144057
1112,-3.9581063843378956
1113,-12.301331790819871
1114,-12.207557750017227
1115,-14.572175435162594
1116,-11.844570545370301
1117,-16.191216926008998
1118,-8.102925358597627
1119,-13.847995493706568
1120,-6.113149712270061
1121,-11.706685123967306
1122,9.505215049597563
1123,-13.187504131430149
1124,8.561436491135662
1125,-12.398934077356616
1126,-14.733481725990465
1127,-12.931739825631261
1128,9.715479039058991
1129,-15.445108542258755
1130,-15.816732736541697
1131,-13.358702989161193
1132,9.448788270443183
1133,-17.121436959458993
1134,9.77417242970536
1135,-12.510013573378082
1136,-7.467052484164469
1137,-12.051571373909802
1138,9.795445521116825
1139,-15.922014358353792
1140,-12.977569244973951
1141,-9.989831556217105
1142,-8.228961474329294
1143,-13.39368828154384
1144,-13.415979002185173
1145,-4.392953280925655
1146,-7.895356830756207
1147,-13.479583120667224
1148,-15.257249841473627
1149,-8.982994336248337
1150,9.634525636235788
1151,7.259236643674518
1152,9.564759405627266
1153,-12.180891498799937
1154,9.554673894271115
1155,-10.10567049579286
1156,-11.785145885557332
1157,-12.90103379999707
1158,-2.6384551535653893
1159,-15.083638242802625
1160,8.307318210007992
1161,-14.616822831596496
1162,-0.9340574762532109
1163,-12.362699747388898
1164,-6.18218298223052
1165,-15.315009176188596
1166,6.838572171316777
1167,-13.507187109131506
1168,7.947808646062793
1169,-12.079471633529261
1170,9.82424375622492
1171,-16.64802055925285
1172,-5.01833379235233
1173,-14.563450980956835
1174,9.714700917804393
1175,-13.19602162446784
1176,-10.204374782027092
1177,-14.317716930169912
1178,9.87109112055078
1179,-11.841860942176051
1180,-6.922840866374597
1181,-10.003135167070218
1182,-5.397934122296945
1183,-12.856213311326542
1184,9.80390044282144
1185,-12.866199502745221
1186,-3.1231069529224467
1187,-11.384057215757108
1188,9.543657322870072
1189,-14.157372316152744
1190,-12.528628031487909
1191,-15.251508888228564
1192,9.016465573499215
1193,-12.39337253821697
1194,-1.4400789501011964
1195,-13.382790362171347
1196,-7.6797060440767595
1197,-13.816469438990794
1198,-8.249052696209446
1199,-11.594335903675814
1200,6.963683733546876
1201,5.105564482903964
1202,-11.137717718782664
1203,-11.80657607600855
1204,-18.730907222781184
1205,-14.494900073030193
1206,-12.09003875477212
1207,-0.5398861239796684
1208,-11.64386387400646
1209,-13.492973808474725
1210,-3.945499851815076
1211,-11.834713114154589
1212,-4.270956234072586
1213,-12.005577210160915
1214,-1.9543215759502426
1215,-11.749777384704009
1216,-8.299714962007606
1217,-12.656234413978304
1218,9.789850152988622
1219,-11.463294242243151
1220,-5.771957536036783
1221,-10.378317977403622
1222,8.791137003209192
1223,-12.254983042755489
1224,-14.59917802249335
1225,-12.26932023668222
1226,-8.150506867744763
1227,-13.276771658156177
1228,-12.190635515500814
1229,1.1021927008258636
1230,8.658873804695364
1231,-15.471914877104632
1232,-1.227617954339692
1233,7.212048180866342
1234,-6.867149450091745
1235,-11.523468400736746
1236,-11.722319238176388
1237,-13.779929969573468
1238,-4.5070366436433495
1239,-15.8316396190143
1240,-12.138563173985991
1241,-19.567627844995897
1242,-5.905014696325158
1243,-15.912819757287696
1244,-12.092756858311244
1245,-13.545889642772757
1246,9.837815447850328
1247,-10.652307226976847
1248,-7.169543341101207
1249,6.546395481797182
1250,-6.18337514325326
1251,-13.6257632260169
1252,7.731501670969257
1253,-13.015572398311882
1254,-12.761597889296826
1255,-1.741476999339394
1256,9.796624803640244
1257,-12.449037758723897
1258,-3.3124400303753854
1259,-11.53689294739251
1260,9.753496149112026
1261,-11.948749900937402
1262,-11.342924941096381
1263,-14.252905839174257
