episode,reward
0,-11.17906780577037
1,-15.570035049578017
2,-10.752329123653674
3,-38.20578503532969
4,-11.437804508443167
5,-43.249368751026125
6,-12.060201465665296
7,-47.91225073478315
8,-12.607871344964998
9,-20.94396326409612
10,-11.40820541115336
11,-17.454324765467053
12,-11.905829258705511
13,-29.099835268398007
14,-11.184260007113647
15,-18.53570432537463
16,-13.228614383288162
17,9.316366354934347
18,-14.65692188860653
19,-32.78148310205106
20,-13.435999105729774
21,-15.099167945084181
22,-11.151602869370342
23,-12.330776746309311
24,-10.862451153127846
25,-18.75628446490798
26,-12.616072814413597
27,-16.649300982160316
28,-11.214333525077185
29,7.418113335798848
30,-16.012270326575102
31,-14.154389541039382
32,6.0534245653790935
33,-26.514167147512506
34,9.974237182676
35,-35.16946932805553
36,-12.905771110039623
37,-32.182970235711856
38,-12.608382215597219
39,6.625569717107919
40,9.919247885750297
41,-20.067937731502532
42,-13.978050416413222
43,-12.482141033889544
44,-14.210953370119096
45,-12.833140896981309
46,9.937145811626667
47,-15.840592420001844
48,-2.064697530846786
49,-14.989468294548182
50,-13.761450029020281
51,-30.46178562825086
52,-23.719567774670665
53,-15.874831601877107
54,-11.282756887953347
55,-32.226766975106976
56,-15.648463480256328
57,-12.558778375337637
58,-11.444025058914391
59,-12.855703437837775
60,-11.360679598498512
61,1.2556644775212007
62,-11.739921193244967
63,-15.23841402879269
64,-12.685223087316942
65,-19.288406935276484
66,9.686426537700205
67,-12.911172126781313
68,-11.194995451173021
69,-30.52961931145306
70,-11.429151221827542
71,8.942778193146902
72,-18.542152089139705
73,-15.659179638324893
74,-11.144937531366782
75,-13.447462813335108
76,-0.21698979556259967
77,-12.499389111965144
78,-11.078276580971698
79,9.328827204547094
80,-3.2199841049950058
81,-16.975399355310326
82,-11.300259660761709
83,-22.77341760204637
84,-13.401033001474792
85,-13.683438816438994
86,-6.610683883252941
87,10.0
88,-24.34131328131771
89,-19.782625237255733
90,-13.908104312432823
91,-24.43401803007796
92,-11.648535219946128
93,-21.773007557655085
94,-12.111223099299071
95,8.599784308640901
96,-11.020434796702688
97,-14.876895624214418
98,-11.022163435877022
99,-15.355603461505444
100,9.580618710633397
101,9.350963956598404
102,-11.33518872272867
103,-15.936616228723354
104,-10.992193425234701
105,-10.78428870838953
106,-9.980353075005008
107,-12.287104889908052
108,9.926830113572064
109,7.460247174202587
110,-11.663788385577927
111,-12.309613202167506
112,-12.346813175512349
113,-12.345183830847333
114,-0.8259478943451075
115,8.895932688628122
116,-11.167693712520645
117,-17.058164504012368
118,9.813855892008279
119,9.33133930147334
120,9.792979228741126
121,-15.621481415440956
122,-11.133513347562364
123,-4.024056947413315
124,-11.264848031309983
125,-13.499320407288302
126,-11.274507502002864
127,-13.278020164842326
128,-14.883957732887776
129,9.203554889079816
130,-11.060361628043474
131,-22.229624233821486
132,-12.945435713664466
133,9.229383870280241
134,-11.3162255955661
135,-18.210406273790092
136,-12.368636288761595
137,-14.496759244339437
138,9.836192317677536
139,-11.683167516848554
140,-14.360130562149301
141,-13.737971659478418
142,-17.292473426725522
143,-24.46168516913635
144,-11.24585429695027
145,-24.735578293015536
146,-12.910365401865235
147,8.90885357171392
148,-11.678340136525533
149,-16.540536999937434
150,-11.188406849949374
151,-18.976219514067033
152,-11.419010763672691
153,-13.519279916587887
154,-5.084043672199832
155,-25.986663347163176
156,9.872874650168646
157,9.262111169541244
158,-18.024951595575512
159,-17.02732456025613
160,-11.926082760288763
161,-0.9238449913856265
162,-11.13281923090434
163,9.25741288595174
164,-11.258704256925872
165,8.936525504186328
166,-13.19483636670838
167,-11.923579547933148
168,8.904535305825714
169,-10.236081627516432
170,-13.465937320816584
171,-20.4652500262903
172,-11.272341474056606
173,-11.96374910912672
174,-11.144054933544982
175,-18.953452149369543
176,-11.372852163501591
177,-1.887718035001855
178,9.698261101602696
179,-16.275705133362735
180,-4.856553201820865
181,8.797596613360286
182,-16.621869604098862
183,-26.12431871517088
184,8.485749591110688
185,-29.50063559726159
186,-11.420840571002236
187,-12.491496406220818
188,-4.853644649301124
189,8.405441604675353
190,-11.116279207284276
191,8.823698620513019
192,-13.921059855034875
193,8.500390353840068
194,-11.27106560546575
195,-15.059624662103046
196,-11.361095505959987
197,-15.310802757091931
198,-11.698600862184067
199,-16.618762339308283
200,-16.11167453344002
201,-12.488813275933852
202,-14.55581541994704
203,-10.933443907648584
204,9.670333067746526
205,9.53912753808551
206,-16.969502909539806
207,7.9790784250299485
208,-15.164122238382362
209,-17.017337401593448
210,-11.120469342366167
211,-17.81142441859787
212,-28.07027263482872
213,8.908994484911707
214,-11.249440094588818
215,-12.632125280581239
216,-13.943053997788686
217,-12.626809016377194
218,-9.124737973687619
219,8.377689339409802
220,-15.518652714291775
221,-14.446669879562332
222,7.855013975415487
223,-19.431872732761356
224,8.867586849321878
225,-17.463141511812683
226,-13.314077958176986
227,-27.57449262701344
228,-5.638842367757971
229,9.158303293730858
230,-11.226494990552046
231,-14.740561458263555
232,-12.03969399995205
233,-18.54374279318997
234,-18.669797436105114
235,9.388500219027394
236,-12.62580408558426
237,-12.405083797187833
238,-12.058912204750518
239,-16.15651251087495
240,-11.241156321843034
241,9.160997680423376
242,-13.310072181956402
243,-43.259425540163
244,9.578422875763646
245,9.470575286322594
246,-1.828378639240823
247,-12.000112857961449
248,-12.805768770505676
249,-12.251690126429661
250,9.933588675429672
251,-17.223573128695296
252,-11.313948636654484
253,-11.95635341138766
254,-11.27493946168856
255,-15.92218584390066
256,-13.612291411556292
257,8.837190131497895
258,-12.53125456752813
259,-12.651139102859775
260,-11.35331531472757
261,-12.519741729920451
262,-11.384825328062584
263,-22.960798273667713
264,-12.603213379684384
265,-13.90739276459426
266,9.490994927486762
267,9.263560842216803
268,-13.665291807966645
269,9.372170656922666
270,-14.086980699678463
271,8.896896204068522
272,-11.266979062210718
273,-3.0316320288678646
274,9.421660219414791
275,-0.13828649885453304
276,-12.15689178335669
277,-16.16556772957559
278,-18.033584429580884
279,-28.4260618432622
280,-15.24519804181277
281,-13.025577701679744
282,-11.253631783766787
283,-12.032867583686294
284,-5.4939974548629875
285,9.265693813637935
286,-15.541165115541485
287,-13.665973810271929
288,-14.309391655411078
289,-17.928880052462063
290,8.12418203814331
291,-18.24724784175381
292,-11.305671045106767
293,5.624847850635518
294,7.296050425939876
295,-12.595892825259304
296,-13.496876902634433
297,-11.892181622521882
298,-11.695354263898295
299,-11.958811231268209
300,9.901502277791515
301,-15.130512241364457
302,-18.454579665042395
303,9.004473435252601
304,-12.098642720807904
305,-11.700889035106508
306,-12.18598231438763
307,-12.229358741233355
308,-11.212886150302
309,8.733715103366784
310,9.929192836769769
311,-20.373793300954326
312,-12.794854374629761
313,-13.481941590275898
314,-11.066910193357916
315,-15.001046630099044
316,6.857444415683153
317,5.527222229155326
318,-11.781937870307633
319,8.363124692698408
320,-11.326425090624866
321,-12.526633506094383
322,-11.202073244367854
323,-12.772236841483895
324,-11.849492098428556
325,-16.898026430505688
326,-11.323541136640419
327,-12.778530153791696
328,-15.364403238544
329,9.675544798295341
330,-11.660524769052751
331,-14.35656003873722
332,-11.278505684644324
333,-12.308272584754828
334,-12.926145873891166
335,-16.917960492653137
336,-11.38037942358896
337,7.181018373853789
338,-11.303892488676183
339,-12.889537720184903
340,-15.19112473216547
341,-12.705810677650236
342,-4.987963862658457
343,-3.5802399217714256
344,-12.634141925709955
345,9.346173149174719
346,9.787628373375759
347,-19.404473059702692
348,-3.6057086575797306
349,-6.237998720826509
350,-11.489493290988744
351,-26.358842233225666
352,-13.084022388285762
353,-12.85843139857527
354,-11.37597200119404
355,-16.63630442747544
356,-11.63281838843604
357,-13.114990565859587
358,-12.30723691904332
359,-4.80654448658962
360,-11.693680820752416
361,6.778978904420506
362,-11.687986907863838
363,5.224220766087375
364,-12.203202336000471
365,-12.133330501767944
366,-11.203164686652766
367,-12.998004966718199
368,-4.310435797696415
369,-21.57849682074684
370,9.244569614930441
371,9.148161391333389
372,-11.065711304187415
373,-12.922368133017875
374,9.91126013350731
375,-18.773779747242955
376,-17.810883466264
377,9.485289872581482
378,-4.722445094919515
379,-7.027922329177722
380,7.214445684473951
381,-24.780508270105475
382,-12.617108280740982
383,9.137074040570726
384,-3.807608512741929
385,-12.864113078189877
386,-11.197137578989029
387,-14.999564667704743
388,-11.26880707806184
389,-12.99411025042482
390,-11.54287400343889
391,-35.92823783172871
392,-11.169973057627299
393,8.31244350255273
394,-14.927686385705671
395,9.099027053430024
396,-16.252659213159024
397,-15.543564641071214
398,6.088415202973055
399,9.345455385210085
400,-13.605875252832849
401,-12.057866639446285
402,-13.902310760538645
403,-13.264846549334871
404,-12.455860066114674
405,-13.608553033129368
406,9.901802385391411
407,-16.972111994346648
408,-11.28977331023814
409,9.233777461874611
410,9.925411205255903
411,-13.368464718447989
412,-12.009820979466557
413,-14.783919163883878
414,-15.57380604848137
415,-20.00491559959213
416,-18.49379285957196
417,-16.99073037485675
418,-11.38005824084871
419,-13.321282365383034
420,-12.86706245336983
421,-16.563954172098896
422,8.663964317555763
423,3.4478852801959743
424,-11.219073953888346
425,6.121214601207689
426,-14.392022706089167
427,-0.992565396568459
428,-5.880483334137215
429,-12.44881495453127
430,-11.34196531459924
431,-14.082066731221152
432,6.69987063891133
433,-0.44399965798575347
434,-11.3286318612548
435,-11.644719586653611
436,-12.661131763805741
437,-12.23765537662352
438,-11.446767556764465
439,-4.249514363515916
440,-4.343759162820158
441,-14.76906003894103
442,-11.382511207480194
443,-12.09651201456456
444,-13.903281854357116
445,-15.213718823122237
446,7.4293750172707504
447,-13.34564898750085
448,-0.11437697905089295
449,9.58444823937637
450,-5.647903596093114
451,-12.331505978092544
452,-2.1428959566768038
453,-36.230509719859675
454,-11.608377418010688
455,-40.798267595054085
456,7.8269838770665405
457,-12.690595612565513
458,-11.241875609394054
459,-22.21868814131247
460,8.989981219723242
461,-13.715685974795228
462,-11.25408891845202
463,-13.043723423277392
464,-11.29633175979658
465,9.616135272052917
466,-23.996577041982775
467,-41.14392826856696
468,-11.37937516778038
469,-5.109079582536986
470,-11.247008934810916
471,9.098834027617158
472,-12.39375558161881
473,9.017821609948713
474,9.829958581996708
475,-3.4464850547840755
476,-5.298100201288151
477,9.188435979977694
478,-13.293231453681432
479,-14.028235641503255
480,-1.07033625331617
481,9.68795814846668
482,-14.748325694402858
483,8.733516748779692
484,-12.1098344159568
485,9.107711076115782
486,-3.8795216204466008
487,7.04589425454429
488,-11.178489050933198
489,-14.056722238178832
490,-17.580292346316075
491,-13.280134088367998
492,9.919083465966755
493,9.5742427481278
494,9.909652406257687
495,-10.07692755078331
496,-2.532848392010674
497,9.598050910303394
498,-11.274079487817847
499,9.195294195272012
500,-6.19225076786138
501,-11.217471701167394
502,-2.551010800801208
503,9.63978377040369
504,-11.363543382181104
505,9.585892582860485
506,-13.82813359422805
507,-21.981103782760623
508,-11.99519186216147
509,-2.161976991334933
510,-11.383908931018633
511,-16.040015462239175
512,-14.704631723126392
513,-15.192829441049621
514,-11.320341964441786
515,-13.166196868890507
516,-4.306923348038493
517,-17.68564311290732
518,-14.071807265131387
519,-13.314570596108114
520,-12.261479206709422
521,-19.166895649683553
522,-11.181285696860458
523,-6.859561337475092
524,-11.574830838501859
525,-2.8390605493255863
526,-12.329109884244488
527,-12.825471359208791
528,-14.268428640939753
529,9.471014561965236
530,-14.807603245339928
531,9.362271068469997
532,-0.34226719140624623
533,-24.848757311776893
534,-11.378822484269081
535,-20.239620496791996
536,-12.039444867147141
537,-23.814201412004714
538,-11.713108447298893
539,8.000761134333544
540,9.856478421677155
541,-22.506091087467293
542,-11.332396942286355
543,-1.2476864638959653
544,-13.506567093218042
545,-12.908184318320204
546,-15.071363125534946
547,-12.753674647615583
548,-20.578312088982283
549,9.37274493904128
550,-14.872496101721008
551,-13.37571844473136
552,-9.036698288566512
553,-12.904780848362849
554,-12.860554234046042
555,-13.740560672454741
556,9.820637066176806
557,-13.19447484075765
558,-11.176790738601179
559,8.90023525599049
560,-11.187880520856584
561,-11.593538249364592
562,-11.351902920562956
563,-27.425679454660898
564,-11.286941118823012
565,-12.382261185340363
566,-11.120715027352961
567,8.101636242447098
568,-0.3320510125798075
569,9.435109313734502
570,-13.038925431530648
571,8.688639510749656
572,-11.786928338751972
573,7.995593234461774
574,-12.827905906745544
575,-11.850737337813445
576,-11.257396628117652
577,-26.47550533325065
578,-13.266610560579652
579,9.36573146756481
580,-12.992293333592684
581,-14.44034096160632
582,-11.966606464987265
583,-13.442711238202937
584,-0.1891770822571099
585,7.117492425130557
586,-11.219904884035284
587,-13.547291816259785
588,9.040464742358127
589,-13.400167685602774
590,9.919391460464155
591,-17.67518319841198
592,9.783882611479182
593,9.13034732955576
594,-5.375616605211019
595,9.140475273111829
596,-11.827349489252956
597,9.103324738930413
598,-22.622064590968108
599,-12.985899858433218
600,9.835366607448243
601,7.4260764985971
602,-13.223515578253476
603,-12.594457484889062
604,-16.64223770577772
605,-13.24991463163618
606,-11.92891232189343
607,-16.337572353314297
608,-21.437304837137322
609,-13.318732529058982
610,-6.293449150405533
611,-12.824961527947439
612,-3.33605136286296
613,-12.587508997032755
614,-11.60832788238106
615,-14.422700345711238
616,9.567783130483253
617,-13.664107726050993
618,-11.204391638041407
619,-12.451103870854173
620,-12.074396802737597
621,-11.854781164962642
622,-14.873473923316768
623,-12.336880573143073
624,-11.339230081527587
625,-12.75104931819203
626,-11.212572447134026
627,-12.899302244023593
628,-11.245206828815965
629,-14.904862175419652
630,9.808946172168588
631,-14.470571507829582
632,-18.05673849571458
633,-16.34876378948053
634,-14.593621176519907
635,-18.025490780547358
636,-14.577724273124995
637,-34.210179702306945
638,-15.13114622029527
639,9.282748079257328
640,-7.780569229267409
641,-13.685249246989233
642,-12.454823883221383
643,8.832592177410145
644,-12.317197525169611
645,-0.9633510689326605
646,-17.32652858485132
647,9.691999627023616
648,-13.147552101610003
649,-12.070474177784563
650,7.883710262697098
651,9.845394281497937
652,-11.022571530988882
653,-12.877385862764246
654,-16.940151228492613
655,-25.630069228192756
656,-11.336475518045706
657,-13.799785227977239
658,-12.668507787807023
659,9.490430322025318
660,-12.667265820565888
661,-20.49778466846472
662,-14.055119686924826
663,9.284955076042266
664,-11.218165360165308
665,-11.782362364145582
666,-12.663322446674023
667,7.9224012675741555
668,-11.159538129786263
669,-12.074004836714243
670,-12.289489051121482
671,-12.048517453050298
672,-11.109899681751536
673,-13.104078359034284
674,-11.251094768830146
675,-13.196005365619408
676,-18.25166458746516
677,-4.427880385687648
678,-12.81199760009487
679,-12.621660277103338
680,-0.6830768003376224
681,8.821092401323913
682,-13.15520542874886
683,5.884736843533288
684,-15.097788566290019
685,9.077198050670134
686,-11.190199586204008
687,-25.94828568319449
688,-12.996715771160046
689,-14.34196485199146
690,-11.970492429013198
691,9.492860024883178
692,-12.743455073871946
693,-12.825658234007442
694,-11.148202056343075
695,-1.7457414221014358
696,-13.214406612771954
697,9.157896015576386
698,-11.424463301176523
699,-13.4307663132151
700,9.767722893441535
701,-24.96630219191626
702,4.957353318671934
703,9.33121410940636
704,-12.550351939426806
705,-10.313197945132316
706,-13.070066678966539
707,9.587755038254356
708,0.850256535511468
709,-37.48301522602937
710,7.92817618639227
711,9.316604225862488
712,-8.888794305517516
713,9.177718324171485
714,-11.326823389766197
715,7.37414695921976
716,-3.8164776626720993
717,-11.156412883381968
718,-13.589639399184364
719,-14.436686609009833
720,-11.324750962293589
721,-15.242245876464999
722,9.80882111076568
723,6.07370820161881
724,-5.339046533900097
725,-5.588160456741203
726,-11.179800927657602
727,-28.35825656149774
728,8.138064416973618
729,-36.628446522068664
730,-4.169922487752562
731,7.41823519060329
732,-7.293945427342239
733,-14.833083838104649
734,-2.5199399443448027
735,-13.123614286471973
736,-11.171966523073763
737,-12.648889380823615
738,9.918037847797722
739,-18.226673301170376
740,9.754338473687534
741,-29.257927467909365
742,9.846094763263018
743,-33.1827686802083
744,-12.065702597751319
745,-16.5393946218109
746,-13.070430711003011
747,-15.369995569879691
748,8.646126427261429
749,9.31880626327065
750,-10.89872757263959
751,9.38997445538752
752,-3.555900671987397
753,4.172993699430944
754,-15.666562444433154
755,-4.415853275280609
756,9.95981545456786
757,-15.869237106116394
758,-14.463869721799428
759,-24.903669578141887
760,-11.290075305712616
761,-27.738399453880504
762,-12.181117923878936
763,-3.871477754471411
764,9.059925958085051
765,-16.544691205501074
766,-11.142996445215921
767,9.461980448378679
768,-11.010706221970157
769,-0.8273969917293991
770,9.849456215579506
771,-5.838295928431262
772,-13.515197776439013
773,3.4634333833612096
774,9.874563233354145
775,-39.50623154705097
776,-11.409235059817895
777,-24.751574956095045
778,-7.440357204130742
779,-12.056314279906314
780,-15.815459364825092
781,-32.37474180040898
782,-12.955999317385187
783,-13.545352558309464
784,-3.771769531699708
785,-12.93508552523026
786,-14.358257901068352
787,9.137959240619596
788,9.822763999758887
789,7.923085993597802
790,5.33458847323739
791,9.018414111689712
792,-11.240676091399196
793,-13.105803541409797
794,9.23522726067877
795,-15.973065423711553
796,-21.36035132764298
797,9.221215198098525
798,9.593962721066838
799,9.62613813813085
800,-11.115510210526265
801,5.759430681289856
802,-11.25127368133868
803,-21.651600078306835
804,-12.105673241483403
805,8.00813280388103
