episode,reward,opponent
6739,8.9805674928858,prev_self
6740,0.0,agent3
6741,9.207257763754656,weak_bot
6742,9.294290253332688,strong_bot
6743,9.064764708021292,agent_trained_vs_league1
6744,-12.252368560568268,strong_bot
6745,0.0,agent5_shit_agent
6746,9.207634971822442,strong_bot
6747,-12.126738781207308,agent4
6748,0.0,agent3
6749,9.389710529692428,agent_trained_vs_league1
6750,0.0,agent_trained_vs_strong_bot
6751,-11.003571783253543,prev_self
6752,-11.19474595911214,weak_bot
6753,0.0,agent3
6754,9.234255418446319,agent4
6755,0.0,agent3
6756,-20.601438353485968,def_bot
6757,9.690662276122996,weak_bot
6758,-11.23818023223993,weak_bot
6759,8.967014709776363,weak_bot
6760,-5.680061777945082,strong_bot
6761,-5.8605978221303365,atk_bot
6762,-16.51602796853496,agent_trained_vs_attack_bot
6763,0.0,agent4
6764,7.700222679905631,def_bot
6765,9.540515235341438,agent_trained_vs_attack_bot
6766,0.0,agent_trained_vs_strong_bot
6767,9.635471397471333,agent_trained_vs_league1
6768,0.0,agent_trained_vs_strong_bot
6769,8.971517787274458,prev_self
6770,0.0,agent3
6771,8.39649602237253,prev_self
6772,-10.790422557152352,agent_trained_vs_league1
6773,-12.606718892282892,prev_self
6774,8.975679654275213,atk_bot
6775,9.604632702125311,strong_bot
6776,-11.486566643090008,prev_self
6777,-11.24814543462329,weak_bot
6778,-11.583092632590514,agent2
6779,-14.951262652310522,atk_bot
6780,9.227809427358782,agent_trained_vs_strong_bot
6781,-12.55884496569913,strong_bot
6782,-15.597305258124045,atk_bot
6783,9.290328775977622,agent3
6784,-10.970148989796627,agent_trained_vs_league1
6785,7.0505735108297305,agent_trained_vs_defense_bot
6786,0.0,agent4
6787,-11.758737602761396,agent_trained_vs_league1
6788,8.237788168912887,agent_trained_vs_defense_bot
6789,9.337388999005016,prev_self
6790,-10.475217742615,weak_bot
6791,8.01438767507675,def_bot
6792,-12.201173253547335,agent_trained_vs_strong_bot
6793,8.666803392532506,agent4
6794,-10.83291968670322,agent_trained_vs_league1
6795,7.265922587701377,agent_trained_vs_strong_bot
6796,0.0,agent4
6797,-19.800593424098803,def_bot
6798,9.119146244520875,agent_trained_vs_defense_bot
6799,0.0,agent4
6800,-17.04346790912936,strong_bot
6801,-10.8094551031761,weak_bot
6802,7.181760363216896,def_bot
6803,9.413553064089813,agent5_shit_agent
6804,0.0,agent2
6805,9.330621597888953,agent_trained_vs_strong_bot
6806,-12.023671728476025,strong_bot
6807,0.0,agent5_shit_agent
6808,9.388771309508785,agent_trained_vs_strong_bot
6809,8.870388166566748,atk_bot
6810,0.0,agent5_shit_agent
6811,9.14313374454234,weak_bot
6812,7.073304023285885,def_bot
6813,9.188541927099793,agent4
6814,0.0,agent4
6815,9.58666720964853,strong_bot
6816,-12.730450563117296,agent2
6817,0.0,agent3
6818,9.848182879895626,strong_bot
6819,9.380789848282657,agent_trained_vs_attack_bot
6820,8.40431943860056,atk_bot
6821,-12.910327046392185,strong_bot
6822,6.995307101872067,def_bot
6823,7.289306730213685,atk_bot
6824,0.0,agent_trained_vs_strong_bot
6825,-12.041075945144982,strong_bot
6826,-12.041424126175542,agent4
6827,-10.793396241162235,agent_trained_vs_league1
6828,-2.51481753525882,def_bot
6829,7.756131046121341,def_bot
6830,9.68243977254303,agent_trained_vs_league1
6831,-3.775980987723738,def_bot
6832,-10.846174488166882,agent_trained_vs_league1
6833,9.448065477283434,agent2
6834,0.0,agent5_shit_agent
6835,-6.0371382657463695,atk_bot
6836,7.4886551335316245,strong_bot
6837,-11.269685980823773,weak_bot
6838,8.724197631714045,weak_bot
6839,-15.091071253040301,agent5_shit_agent
6840,0.0,agent_trained_vs_attack_bot
6841,-11.866882935970628,prev_self
6842,0.0,agent_trained_vs_attack_bot
6843,-11.087069811276388,weak_bot
6844,9.600290084902815,agent_trained_vs_attack_bot
6845,7.749013336195135,agent_trained_vs_defense_bot
6846,9.027305500897167,agent_trained_vs_defense_bot
6847,-10.813922931546093,agent_trained_vs_league1
6848,-7.252346471157582,prev_self
6849,9.713967436873068,agent4
6850,-10.308394000174067,strong_bot
6851,8.971056805755344,strong_bot
6852,8.919847081524765,weak_bot
6853,-13.905573733919091,strong_bot
6854,9.300001170381138,prev_self
6855,-12.451562860081415,agent_trained_vs_defense_bot
6856,9.09227780896377,agent_trained_vs_league1
6857,-11.579272358938468,prev_self
6858,8.945003850134627,atk_bot
6859,-11.622309219987056,agent_trained_vs_league1
6860,0.0,agent_trained_vs_attack_bot
6861,-12.087931358653021,agent2
6862,-11.227034041730807,weak_bot
6863,-12.404830540884912,prev_self
6864,9.208484110192575,agent_trained_vs_strong_bot
6865,0.0,agent_trained_vs_strong_bot
6866,9.60464915359293,weak_bot
6867,-11.584970592690741,agent2
6868,0.0,agent_trained_vs_defense_bot
6869,9.148284837356751,strong_bot
6870,9.50872492263036,prev_self
6871,-11.810751565978416,prev_self
6872,6.482263379147529,strong_bot
6873,-11.605993054528435,weak_bot
6874,-15.497443331417895,weak_bot
6875,9.034488283939808,agent_trained_vs_league1
6876,0.0,agent5_shit_agent
6877,9.422794330221672,agent4
6878,-11.181900376620467,weak_bot
6879,0.0,agent5_shit_agent
6880,9.015418950107925,weak_bot
6881,8.919754565395323,agent_trained_vs_defense_bot
6882,-10.812634498085046,agent_trained_vs_league1
6883,-12.258639349230911,agent2
6884,0.0,agent4
6885,8.302862741484528,def_bot
6886,-11.212558590353161,weak_bot
6887,-13.0881557754274,agent_trained_vs_defense_bot
6888,7.093269911039156,def_bot
6889,-2.1572517149577646,def_bot
6890,9.192871964762944,strong_bot
6891,0.0,agent5_shit_agent
6892,9.565213628601692,agent3
6893,8.279741796032694,def_bot
6894,8.148405293268683,def_bot
6895,-13.872468517411129,prev_self
6896,9.526230235102279,agent4
6897,0.0,agent_trained_vs_attack_bot
6898,-12.713293295783082,agent2
6899,-12.837663991656935,agent_trained_vs_strong_bot
6900,9.49618535672536,agent2
6901,-12.021062324662473,prev_self
6902,-7.497954063543845,agent3
6903,-12.707744824113014,agent_trained_vs_strong_bot
6904,8.737149419859461,atk_bot
6905,8.884706217146592,agent_trained_vs_strong_bot
6906,9.364591330305252,weak_bot
6907,0.0,agent5_shit_agent
6908,9.105413744454212,agent2
6909,-11.695934559321817,weak_bot
6910,-12.16280207069397,prev_self
6911,9.170785437311434,weak_bot
6912,9.509385832333484,agent_trained_vs_league1
6913,9.519584708060247,prev_self
6914,-11.591037572465646,agent_trained_vs_league1
6915,-10.929873581214233,weak_bot
6916,9.699947241877306,agent4
6917,-12.647509558941762,prev_self
6918,-10.923263232187438,agent_trained_vs_league1
6919,9.140668244225095,prev_self
6920,-10.571074612193726,prev_self
6921,9.239525625273057,agent_trained_vs_strong_bot
6922,0.0,prev_self
6923,-12.257055058994222,agent_trained_vs_league1
6924,-10.68615687465858,agent_trained_vs_league1
6925,-13.713900654946826,agent2
6926,-11.396792439753066,agent_trained_vs_attack_bot
6927,9.54721612609153,prev_self
6928,0.0,agent4
6929,-14.88374789561366,strong_bot
6930,-3.9941518556503945,def_bot
6931,9.341513856105228,agent5_shit_agent
6932,9.32806199224531,strong_bot
6933,0.0,agent2
6934,-16.6741908990252,atk_bot
6935,-12.143331139945934,agent2
6936,0.0,agent3
6937,-11.54897638704345,agent_trained_vs_league1
6938,0.0,agent3
6939,-13.026182966533485,strong_bot
6940,-12.118260520960932,prev_self
6941,0.0,agent3
6942,-11.895633120017294,agent2
6943,-11.166488752832368,prev_self
6944,-12.173030845053987,agent2
6945,9.840428220283975,prev_self
6946,-13.331156731805294,agent_trained_vs_attack_bot
6947,-10.969863724522806,agent_trained_vs_league1
6948,-13.484322196439521,agent2
6949,0.0,agent3
6950,9.265875780900135,agent_trained_vs_league1
6951,0.0,agent5_shit_agent
6952,8.45292906749638,def_bot
6953,-17.131409263790115,weak_bot
6954,-11.178363780408054,weak_bot
6955,-7.305070515363729,atk_bot
6956,9.655922554964988,strong_bot
6957,-11.606937183533837,agent3
6958,4.545284161584486,agent_trained_vs_defense_bot
6959,8.969231716922792,agent_trained_vs_defense_bot
6960,-11.09577648909924,prev_self
6961,9.590107507290078,weak_bot
6962,5.415581827722301,agent_trained_vs_attack_bot
6963,0.0,agent3
6964,-13.68327164046486,weak_bot
6965,9.328677546884238,agent_trained_vs_attack_bot
6966,-9.671311894887484,strong_bot
6967,8.07904639972117,def_bot
6968,0.0,agent2
6969,-12.024140260053441,prev_self
6970,-0.976882731442188,weak_bot
6971,0.0,agent3
6972,8.915809681535798,agent_trained_vs_league1
6973,-4.423244519551052,agent_trained_vs_strong_bot
6974,-11.798835877627635,weak_bot
6975,9.199103786136307,agent3
6976,-12.897068605720111,agent_trained_vs_strong_bot
6977,-12.061851718499796,agent3
6978,0.0,agent_trained_vs_defense_bot
6979,9.256757972667796,strong_bot
6980,-11.772197313646327,agent3
6981,-11.989936828797791,strong_bot
6982,9.731864116081944,prev_self
6983,4.187417409904224,agent4
6984,9.124132778547835,strong_bot
6985,0.0,agent5_shit_agent
6986,-13.106290417127974,agent_trained_vs_strong_bot
6987,-5.469376816059871,agent_trained_vs_defense_bot
6988,9.678770668015662,agent_trained_vs_league1
6989,9.51403945709659,prev_self
6990,9.118061243503721,agent_trained_vs_attack_bot
6991,0.0,agent_trained_vs_strong_bot
6992,-3.052553612542684,prev_self
6993,-12.012622741008087,agent_trained_vs_attack_bot
6994,-13.331526420076065,weak_bot
6995,8.210595595395567,weak_bot
6996,8.83293743202982,atk_bot
6997,9.249325118137978,agent_trained_vs_attack_bot
6998,0.0,agent2
6999,9.405778173565421,agent_trained_vs_strong_bot
7000,-11.015002590898483,agent_trained_vs_league1
7001,9.15136344489081,agent4
7002,0.0,agent_trained_vs_strong_bot
7003,8.804445448451613,def_bot
7004,9.337854479799809,agent5_shit_agent
7005,9.261866167801761,weak_bot
7006,0.0,agent5_shit_agent
7007,8.747794221571358,atk_bot
7008,8.238329993622305,def_bot
7009,-11.284396259362941,weak_bot
7010,9.65782123827222,weak_bot
7011,-21.878045715229234,strong_bot
7012,9.452904201040722,agent5_shit_agent
7013,-13.607040541649877,weak_bot
7014,0.0,agent_trained_vs_attack_bot
7015,8.942765595218997,agent2
7016,-10.707393377029899,agent_trained_vs_league1
7017,-13.995219844386154,agent4
7018,-11.66615701050813,agent_trained_vs_strong_bot
7019,-11.706955289101751,agent3
7020,-10.799603530489522,prev_self
7021,-11.57647433738189,agent_trained_vs_attack_bot
7022,0.0,agent_trained_vs_attack_bot
7023,7.263777771703871,prev_self
7024,0.0,agent2
7025,-12.905929637243958,agent_trained_vs_league1
7026,0.0,agent2
7027,8.790653061739096,def_bot
7028,8.815356038993478,weak_bot
7029,9.002192462732909,agent3
7030,8.821996106963908,strong_bot
7031,-1.1316727064072662,weak_bot
7032,-10.742019864767725,agent_trained_vs_league1
7033,-12.592095849981616,atk_bot
7034,-12.79135507410249,agent2
7035,9.851833561318575,strong_bot
7036,0.0,agent4
7037,8.036453966552576,agent_trained_vs_strong_bot
7038,-10.936491873075898,prev_self
7039,8.997390761475213,weak_bot
7040,-14.052392098612783,prev_self
7041,0.0,agent_trained_vs_strong_bot
7042,7.537090067202396,def_bot
7043,9.141269968681081,agent2
7044,-13.45898051745548,atk_bot
7045,-1.9824265840189874,atk_bot
7046,-8.952934744970596,atk_bot
7047,9.781577902689857,agent4
7048,6.032021776544867,agent_trained_vs_defense_bot
7049,-11.830572807910556,agent_trained_vs_defense_bot
7050,-11.949686200858615,agent3
7051,0.0,agent5_shit_agent
7052,9.298724452973481,agent2
7053,9.451543596855354,strong_bot
7054,-10.885940621453493,strong_bot
7055,-13.666444550557797,atk_bot
7056,0.0,prev_self
7057,-11.64683110344058,weak_bot
7058,7.812926343988331,agent_trained_vs_league1
7059,0.0,agent3
7060,9.609855572901347,prev_self
7061,9.135012253861325,weak_bot
7062,9.396857273237874,strong_bot
7063,9.296128322478426,agent_trained_vs_defense_bot
7064,-20.130980431762033,agent5_shit_agent
7065,0.0,agent_trained_vs_defense_bot
7066,9.549915058689944,agent_trained_vs_league1
7067,0.0,agent3
7068,9.477960351843908,agent_trained_vs_strong_bot
7069,-13.569168427403193,strong_bot
7070,-11.059966558368215,weak_bot
7071,-12.956069643860804,atk_bot
7072,-11.052965825922948,agent_trained_vs_league1
7073,9.190504036491967,agent2
7074,-11.496531132779147,agent_trained_vs_defense_bot
7075,9.072434529038807,weak_bot
7076,9.433596021735777,strong_bot
7077,-11.809939289010112,agent3
7078,0.0,agent4
7079,7.619751921408333,strong_bot
7080,-10.892979058635028,weak_bot
7081,-15.426642057651081,agent_trained_vs_league1
7082,-16.24737928923698,prev_self
7083,9.300086173037322,agent_trained_vs_attack_bot
7084,-13.197580057729605,agent4
7085,8.28108109626609,agent5_shit_agent
7086,-15.57729555246658,agent_trained_vs_strong_bot
7087,8.933841698951728,agent2
7088,0.0,agent3
7089,-13.513432186078171,prev_self
7090,-11.840200433139989,agent4
7091,9.606478303697255,strong_bot
7092,-8.104185383802022,strong_bot
7093,8.371675652209245,atk_bot
7094,9.120767897444788,strong_bot
7095,-12.328330867091971,agent2
7096,0.0,prev_self
7097,9.403047117446867,agent_trained_vs_attack_bot
7098,6.782514450580846,agent_trained_vs_league1
7099,8.886570674288064,agent_trained_vs_attack_bot
7100,0.0,agent_trained_vs_attack_bot
7101,-12.966395349042681,atk_bot
7102,9.24022622077991,prev_self
7103,0.0,agent4
7104,9.05005918938619,agent_trained_vs_defense_bot
7105,-9.32159106923773,agent_trained_vs_defense_bot
7106,9.179452175379147,weak_bot
7107,9.443408487258312,prev_self
7108,0.0,agent3
7109,1.4385872339407761,def_bot
7110,9.24197552065852,agent4
7111,-10.723212789371823,agent_trained_vs_league1
7112,-11.559437635609404,weak_bot
7113,8.736991678986097,agent3
7114,-3.9524635802355808,agent_trained_vs_strong_bot
7115,-11.070575123432814,strong_bot
7116,-13.391984112030697,agent_trained_vs_league1
7117,-10.748011957270503,agent_trained_vs_league1
7118,-12.753263183030082,agent3
7119,0.0,agent3
7120,-12.193350521882968,weak_bot
7121,9.092052510949658,weak_bot
7122,7.500113294766205,agent_trained_vs_strong_bot
7123,0.0,agent_trained_vs_defense_bot
7124,-16.60154945832948,atk_bot
7125,-7.520443747691268,atk_bot
7126,-12.729821996450188,atk_bot
7127,9.468101971189522,agent4
7128,-12.750467155279408,prev_self
7129,-11.449460007463255,agent_trained_vs_league1
7130,-10.897474497805065,agent_trained_vs_league1
7131,9.430635352092288,weak_bot
7132,-19.85939865474221,prev_self
7133,7.522298918584886,def_bot
7134,9.405986932152395,strong_bot
7135,-11.171895349827773,weak_bot
7136,9.158841319603617,weak_bot
7137,0.0,agent4
7138,9.478506192503476,agent_trained_vs_attack_bot
7139,-4.935542383742326,def_bot
7140,0.0,agent_trained_vs_defense_bot
7141,8.787356611426596,def_bot
7142,8.20631989088799,agent_trained_vs_strong_bot
7143,9.741596792282353,agent4
7144,9.21114489599069,agent4
7145,-10.704653430743562,agent_trained_vs_league1
7146,8.306578508617424,def_bot
7147,9.305577222453842,agent_trained_vs_attack_bot
7148,-10.745529164304664,agent_trained_vs_league1
7149,9.144010442976699,agent_trained_vs_league1
7150,0.0,agent_trained_vs_strong_bot
7151,-10.92636474920541,strong_bot
7152,8.954034791337017,agent4
7153,-10.877470983034922,prev_self
7154,-11.293036465321398,agent_trained_vs_league1
7155,0.0,agent_trained_vs_attack_bot
7156,9.671057083782674,agent4
7157,0.0,agent4
7158,-14.734631222129913,strong_bot
7159,-12.682695576553204,agent3
7160,8.519268929989252,atk_bot
7161,9.802894160017338,agent_trained_vs_defense_bot
7162,-12.86181138141325,agent_trained_vs_strong_bot
7163,-11.731077532742553,prev_self
7164,7.135693571851615,strong_bot
7165,9.0947996029426,agent_trained_vs_strong_bot
7166,9.849878674639271,prev_self
7167,8.639427320329562,strong_bot
7168,-13.352245616891114,atk_bot
7169,8.927685968968659,agent_trained_vs_defense_bot
7170,8.513072651713957,atk_bot
7171,-15.14515775162537,atk_bot
7172,0.0,agent3
7173,7.760365177102286,def_bot
7174,-12.595011852355507,agent4
7175,9.808688827705131,agent4
7176,-12.426070431729157,atk_bot
7177,-11.939541142664028,atk_bot
7178,-8.504400391650602,def_bot
7179,-16.438374597916397,agent_trained_vs_league1
7180,0.0,agent4
7181,9.638772432484517,prev_self
7182,-5.297966716602741,atk_bot
7183,-12.608336368624016,strong_bot
7184,-13.045959122396102,agent_trained_vs_defense_bot
7185,-14.117551201704318,def_bot
7186,9.533576083410017,agent2
7187,0.0,agent_trained_vs_attack_bot
7188,-13.66990701046333,agent_trained_vs_league1
7189,0.0,agent3
7190,-11.940528890672459,strong_bot
7191,-11.139676831390862,weak_bot
7192,-14.223506636672152,agent3
7193,-12.007831110050555,prev_self
7194,9.929649927631893,strong_bot
7195,9.397217497105647,agent_trained_vs_league1
7196,0.0,agent2
7197,9.480857670740871,agent2
7198,0.0,agent3
7199,9.128818967830805,agent_trained_vs_league1
7200,0.0,agent3
7201,9.189718715263826,agent_trained_vs_strong_bot
7202,-5.82510025260273,atk_bot
7203,0.0,agent5_shit_agent
7204,8.82494502672377,agent_trained_vs_league1
7205,0.0,agent3
7206,9.187988952998317,agent_trained_vs_attack_bot
7207,-11.106421302642977,agent_trained_vs_league1
7208,-11.96599795206988,agent5_shit_agent
7209,9.451954935095356,weak_bot
7210,0.0,prev_self
7211,8.872450984990202,agent4
7212,-20.23968912359647,atk_bot
7213,-5.696515913209868,atk_bot
7214,0.0,agent2
7215,8.193659929535796,agent_trained_vs_strong_bot
7216,-11.40269450227809,prev_self
7217,-13.340360528535756,def_bot
7218,8.191460311115295,def_bot
7219,-7.390226890274874,atk_bot
7220,-11.204208814047046,weak_bot
7221,7.728900697215728,prev_self
7222,0.0,agent2
7223,-18.21210313657093,weak_bot
7224,-13.447066933390055,agent_trained_vs_strong_bot
7225,0.0,agent_trained_vs_attack_bot
7226,9.2856988358762,agent_trained_vs_league1
7227,-3.8814648535535454,atk_bot
7228,0.0,agent3
7229,9.423183929323558,strong_bot
7230,-11.78751521291925,strong_bot
7231,8.87598336076968,atk_bot
7232,9.444148308425639,agent_trained_vs_defense_bot
7233,7.824416316609904,agent_trained_vs_defense_bot
7234,9.26276062364438,agent5_shit_agent
7235,0.0,agent3
7236,-16.100446424139488,agent_trained_vs_defense_bot
7237,-13.061087114131766,atk_bot
7238,9.8672247924493,agent_trained_vs_strong_bot
7239,-11.265333451833069,weak_bot
7240,8.536091556168737,atk_bot
7241,9.58585541599799,strong_bot
7242,-13.348765405267951,atk_bot
7243,9.704146804977427,strong_bot
7244,8.90977537179879,agent3
7245,-10.950926750296071,agent_trained_vs_defense_bot
7246,-9.600925874342899,agent3
7247,-4.536620539499884,agent_trained_vs_defense_bot
7248,9.52677502839919,agent_trained_vs_league1
7249,0.0,agent4
7250,9.494463550508428,strong_bot
7251,-11.86097184298687,agent2
7252,-12.962222754027218,prev_self
7253,-7.561705611627693,strong_bot
7254,9.131877001385995,agent_trained_vs_defense_bot
7255,0.0,agent_trained_vs_strong_bot
7256,9.220578404088064,weak_bot
7257,-12.41188452466668,agent4
7258,0.0,agent_trained_vs_strong_bot
7259,-11.1418341505522,def_bot
7260,-0.7514904954748063,strong_bot
7261,-12.441654663836442,atk_bot
7262,9.565310391245426,agent_trained_vs_attack_bot
7263,0.0,agent3
7264,9.083693944882969,prev_self
7265,-6.2151501055601,def_bot
7266,-10.830000795885677,agent_trained_vs_league1
7267,9.489148623871209,agent_trained_vs_league1
7268,9.00026372805988,atk_bot
7269,-7.459807790977225,agent_trained_vs_defense_bot
7270,-16.185005861862308,agent_trained_vs_defense_bot
7271,0.0,agent2
7272,9.007239560933956,agent_trained_vs_league1
7273,-12.38378532671452,atk_bot
7274,-10.839476307673973,agent_trained_vs_league1
7275,8.782977103123203,atk_bot
7276,9.51792443950904,agent_trained_vs_league1
7277,-10.802301330257905,agent_trained_vs_league1
7278,9.692591539757963,agent_trained_vs_league1
7279,-14.586689890274377,strong_bot
7280,-17.089695003228602,atk_bot
7281,7.5302538155351275,def_bot
7282,0.0,agent3
7283,9.511791271776884,agent_trained_vs_attack_bot
7284,-10.610840933823205,weak_bot
7285,0.0,agent_trained_vs_strong_bot
7286,8.309703810837728,agent2
7287,9.712773466868047,agent_trained_vs_defense_bot
7288,9.3097809017184,weak_bot
7289,-12.156790497924318,atk_bot
7290,8.991437174030159,agent_trained_vs_defense_bot
7291,-11.760385932424793,prev_self
7292,8.671752734365551,agent2
7293,-10.949256162701086,agent_trained_vs_league1
7294,-12.105847633163465,atk_bot
7295,8.843722575591583,agent_trained_vs_defense_bot
7296,8.555500251928743,prev_self
7297,-9.281198033306662,def_bot
7298,9.220621703153007,agent_trained_vs_strong_bot
7299,-11.341210866293757,weak_bot
7300,8.979366659085027,atk_bot
7301,8.83637916335089,weak_bot
7302,-13.355328082822275,atk_bot
7303,0.0,agent4
7304,-17.526858257278477,agent3
7305,6.5988328251158475,def_bot
7306,-11.025650165136884,agent_trained_vs_league1
7307,9.217482711052098,agent_trained_vs_attack_bot
7308,0.0,agent_trained_vs_attack_bot
7309,-13.30673021729693,strong_bot
7310,-11.310757895351896,weak_bot
7311,9.104209806272216,agent_trained_vs_strong_bot
7312,0.0,agent3
7313,-11.577942544196832,agent3
7314,-11.522174581143576,agent_trained_vs_defense_bot
7315,9.196206035230974,agent_trained_vs_league1
7316,8.406255014814795,prev_self
7317,-20.35543992648309,def_bot
7318,-11.184345284351187,agent_trained_vs_league1
7319,9.01625060189836,def_bot
7320,-11.507448555928969,weak_bot
7321,6.39803234622248,agent4
7322,9.628776878136925,agent5_shit_agent
7323,-10.869611193788081,prev_self
7324,9.431788781036525,prev_self
7325,-13.498078995973586,strong_bot
7326,-4.581043819565132,agent_trained_vs_defense_bot
7327,-11.089191606369116,weak_bot
7328,-13.596253679828953,agent_trained_vs_defense_bot
7329,0.0,agent_trained_vs_strong_bot
7330,8.76224193025563,agent_trained_vs_defense_bot
7331,-11.301047494058976,prev_self
7332,-12.616795227261235,atk_bot
7333,9.20380893063827,agent5_shit_agent
7334,-5.420787171640472,atk_bot
7335,-3.984418694519913,atk_bot
7336,8.96131538027429,strong_bot
7337,9.394691710185207,weak_bot
7338,0.0,prev_self
7339,-3.65806821780894,def_bot
7340,9.074319734780183,agent_trained_vs_defense_bot
7341,-11.04075317213937,weak_bot
7342,0.0,agent3
7343,9.106256896736426,weak_bot
7344,9.223278661667223,agent4
7345,8.85000810829768,atk_bot
7346,-11.09249406125865,agent_trained_vs_defense_bot
7347,-12.518235326427334,atk_bot
7348,9.4249476632444,agent4
7349,-12.368227987390489,atk_bot
7350,4.7480378134960315,prev_self
7351,8.660611880023765,agent3
7352,-15.8249021309983,atk_bot
7353,0.0,agent3
7354,-13.717012076999504,prev_self
7355,-11.607667059729854,agent_trained_vs_attack_bot
7356,-10.677006610897008,weak_bot
7357,9.433104570630585,weak_bot
7358,9.094071306047574,agent2
7359,0.0,agent2
7360,8.102654387140745,def_bot
7361,9.569227986014363,agent_trained_vs_defense_bot
7362,-12.55252990654205,prev_self
7363,9.730911359423084,prev_self
7364,-11.791250145615559,strong_bot
7365,-12.159207543310153,atk_bot
7366,0.0,agent_trained_vs_defense_bot
7367,8.808962127604522,agent_trained_vs_strong_bot
7368,9.385457404633012,strong_bot
7369,-12.276174958365353,weak_bot
7370,9.837614313084499,agent4
7371,8.75006265894794,agent_trained_vs_defense_bot
7372,-11.014417856624295,prev_self
7373,-14.997142777479766,agent_trained_vs_strong_bot
7374,-11.548412769381699,strong_bot
7375,9.895252710204312,agent4
7376,-18.78630074217857,def_bot
7377,9.173649582383042,agent_trained_vs_attack_bot
7378,-12.148851011933942,prev_self
7379,7.778552497058376,def_bot
7380,8.960880596013265,strong_bot
7381,-20.461842528805168,prev_self
7382,-16.06685366072592,atk_bot
7383,0.0,agent3
7384,-12.297019779848622,atk_bot
7385,8.945095804029156,agent3
7386,0.0,agent4
7387,-6.223888695772994,atk_bot
7388,-7.453234510254704,def_bot
7389,-15.52127381016376,strong_bot
7390,9.536063048467152,agent_trained_vs_defense_bot
7391,-13.189409266847715,atk_bot
7392,-11.225338174619772,prev_self
7393,-12.276613249776368,agent2
7394,0.0,agent3
7395,-13.244908599233629,weak_bot
7396,9.219126479729546,agent_trained_vs_league1
7397,-0.14314611275469044,agent_trained_vs_defense_bot
7398,-2.6369258634318187,def_bot
7399,9.405245493608735,agent_trained_vs_defense_bot
7400,-10.794047059372602,agent_trained_vs_league1
7401,9.139050247462356,agent4
7402,-11.158572317349668,weak_bot
7403,0.0,agent2
7404,-7.037531120793117,def_bot
7405,9.2980581309378,agent_trained_vs_attack_bot
7406,-10.904650930565083,agent_trained_vs_league1
7407,9.582705789201167,agent_trained_vs_attack_bot
7408,0.0,agent_trained_vs_attack_bot
7409,-22.44528884091819,prev_self
7410,-21.741053582185884,def_bot
7411,0.0,agent_trained_vs_strong_bot
7412,-14.282219577230844,weak_bot
7413,-12.769829111496495,atk_bot
7414,9.442354990707406,agent4
7415,-13.994491076334198,strong_bot
7416,8.63971998171585,atk_bot
7417,-13.013439485984577,weak_bot
7418,3.96724455433655,strong_bot
7419,0.0,agent_trained_vs_strong_bot
7420,9.264493019377346,agent_trained_vs_strong_bot
7421,-10.835914200510649,agent_trained_vs_league1
7422,8.233968472698455,agent_trained_vs_defense_bot
7423,-10.731579297998,prev_self
7424,-11.142728979300502,strong_bot
7425,7.6344652740860015,def_bot
7426,-14.85559921518705,strong_bot
7427,-11.955720607627212,atk_bot
7428,9.720182433571964,agent5_shit_agent
7429,0.0,prev_self
7430,9.217168311980291,agent_trained_vs_defense_bot
7431,-6.409249427277803,atk_bot
7432,9.678312543424592,agent_trained_vs_defense_bot
7433,9.228766980639614,agent_trained_vs_strong_bot
7434,9.607155924747591,prev_self
7435,-12.506451502278065,agent2
7436,10.0,atk_bot
7437,7.572265605711243,def_bot
7438,0.0,prev_self
7439,9.11410275718035,agent_trained_vs_attack_bot
7440,-10.663793695290224,agent_trained_vs_league1
7441,-15.556796590870071,agent3
7442,9.716556855660851,agent_trained_vs_defense_bot
7443,-7.227764500746893,agent_trained_vs_league1
7444,8.373590837657561,atk_bot
7445,0.0,agent3
7446,8.945591825120758,agent_trained_vs_defense_bot
7447,-5.347652842174411,atk_bot
7448,8.441051631447456,atk_bot
7449,-10.596193482310579,prev_self
7450,8.438137553516011,agent_trained_vs_strong_bot
7451,9.182288811728176,strong_bot
7452,8.98860206751056,weak_bot
7453,0.0,agent3
7454,-13.276914954457332,atk_bot
7455,9.04299807458444,agent_trained_vs_defense_bot
7456,0.0,agent_trained_vs_attack_bot
7457,-6.128085107996785,strong_bot
7458,-4.234626546012992,agent_trained_vs_strong_bot
7459,8.199799071850723,def_bot
7460,-12.396164444573197,agent_trained_vs_defense_bot
7461,4.546679854389849,agent5_shit_agent
7462,-6.439369513652288,weak_bot
7463,-10.732522079945802,agent_trained_vs_league1
7464,9.276164592549122,agent_trained_vs_league1
7465,7.623764594206126,def_bot
7466,8.989048174339443,atk_bot
7467,-13.168562257233468,agent_trained_vs_defense_bot
7468,-12.13088353594338,agent2
7469,0.0,prev_self
7470,-12.142693336706603,agent2
7471,0.0,agent2
7472,8.874706712904487,agent3
7473,0.0,agent_trained_vs_strong_bot
7474,-16.455154904081738,strong_bot
7475,7.774668399639766,agent4
7476,9.670466205396377,agent_trained_vs_defense_bot
7477,9.178771398389472,agent_trained_vs_attack_bot
7478,-10.871721726031387,agent_trained_vs_league1
7479,-2.9442497457702674,atk_bot
7480,-17.231975524594418,agent_trained_vs_defense_bot
7481,-10.846805504173144,agent_trained_vs_league1
7482,9.361002474804042,agent_trained_vs_attack_bot
7483,-13.498016755149456,strong_bot
