episode,reward,opponent
487,-3.0329418687177285,def_bot
488,-11.591989827340205,prev_self
489,-12.163257339083927,agent3
490,6.3358765671489135,agent3
491,-12.47625015532062,agent2
492,-21.174351570067586,def_bot
493,-12.191015055397438,strong_bot
494,9.416827232347016,agent4
495,-35.18539530515049,weak_bot
496,-13.466400779379885,agent3
497,4.521406047755032,prev_self
498,-24.488493105409184,def_bot
499,-14.394914890268792,agent4
500,0.0,agent2
501,-19.044348342258115,def_bot
502,-18.322274458106,strong_bot
503,-10.24249328092321,atk_bot
504,-14.695637188163936,strong_bot
505,-3.452621465372705,atk_bot
506,-15.141925992014514,strong_bot
507,-16.29137965188653,def_bot
508,-2.6769477642588617,atk_bot
509,-25.759302540274284,def_bot
510,-11.113975475440826,weak_bot
511,-12.742728416099723,agent_trained_vs_attack_bot
512,-11.944998209553441,agent2
513,-14.568238229080439,agent_trained_vs_league2
514,-17.426580203640363,agent3
515,-13.22007924721899,strong_bot
516,-17.16305990928085,atk_bot
517,-21.11542137241763,agent_trained_vs_league2
518,0.0,agent2
519,-11.974144606282167,agent4
520,-11.069347505403194,agent_trained_vs_league1
521,-12.211318864478304,agent4
522,-19.560725750267785,def_bot
523,-10.994231301098166,agent_trained_vs_league1
524,-13.138317850598247,agent_trained_vs_strong_bot
525,-21.03168726155407,def_bot
526,-10.86854034923012,prev_self
527,-12.31924721399476,weak_bot
528,-13.020261295434816,strong_bot
529,8.157726287182598,agent_trained_vs_defense_bot
530,-13.765757224314678,prev_self
531,-31.858103895880266,def_bot
532,-14.936667886885267,def_bot
533,-15.33124887119602,agent_trained_vs_attack_bot
534,-10.59639784350539,prev_self
535,9.145581839699686,agent2
536,0.0,agent_trained_vs_defense_bot
537,5.3091997177002295,agent_trained_vs_league1
538,-4.2836564531279535,prev_self
539,-15.81741295571495,weak_bot
540,-11.620787409179263,agent2
541,-10.692468952085425,agent_trained_vs_league1
542,-20.25542965631116,def_bot
543,-5.9640033169359885,strong_bot
544,10.0,def_bot
545,-21.28181033916993,agent_trained_vs_strong_bot
546,-13.185901764160452,strong_bot
547,-5.228746629944082,agent_trained_vs_strong_bot
548,-5.755386050853004,atk_bot
